id,popularity,followers.total
5hkhk70G8Pu9UCcfR7OKED,37,20657
6kFsPWm07SlcdCcHoPFdNf,20,7481
69TPYcA2RQKBi536xmqoIs,0,3
4C448Mfxj3pcyU9pgHTTpe,39,6557
1TRFjpBEneFJJloCqSC4sG,23,1936
7xZK80IoGg8969VhEVBzKa,0,3692
2GRFrkzvkVB4s7dikR8PWx,47,10121
2FmzVitXZjIkFolH8HXd4j,53,279688
1tNJibl39hvCIVSnGaiwx5,53,4324
13ILJwHwiEFduZa1p9UdnW,7,90
1c7dIKNsUH2LZ998pvirXH,38,1308
0p0V7LW8i3S22J7xErqdmt,52,59026
2yudHTsWMm9FnVQXnCUBeT,0,7
6p7iFdv6Wn9iaS7AwVLvod,58,210244
7FOb8fwCcjHjKlIlEZk6go,36,10496
1SRNZiV2995TDuGjCrzJX0,46,30
0C4ExMgzd77NOPH8lwtEG1,51,12
2LY0E3xg8svCVYXVNTze5T,54,94413
0Qbd0AGWuzggX61s306wZN,64,480716
3AedzP6n5KkqwyseKI5XOF,51,66249
1wvlC6NwleHt1iRD6d5X2C,61,511202
15wLQHA9NKvshYLoGDVYjF,24,5
1WNkrtDTdQ5izZf5L372i9,45,40499
0CRSh7BVlQExWiqzoogJga,25,201
4QfOh8rJ0OddhhXHD5QyWs,54,7579
5qeFPM2PZUCzcpkY4e4RC8,60,33436
5cysAsZNRZfLtjqhGEqXtB,38,7764
1AaN24tRzIpDKK54IRtdIe,60,130284
6g92OHFkRlLlR7cZU6Thsm,25,934
6nXmnBpdFvzImqLQb3HBa9,46,2161
5dV5ckXSrDRtFhBCgAvHCy,6,396
3JsHnjpbhX4SnySpvpa9DK,76,5898826
7rPqFVgJYARiFsLDlN6W6y,65,334258
0cXE2SrE0M4Vn7F2NVzG6q,61,129374
4UOdwKkaWHJ5k6UqnfC2w0,42,4409
1pQtc9O0CKJYhvaICw39z9,51,71218
37S0GFsBW73uqxGXNFeADJ,52,17809
0bzyhFojsIgDceZ4NQK9pY,50,5649
0kWknKjD7r2hNh8KntEx59,51,14858
2vF2uyBlYQtOStphoKri2q,36,23
7BkpFKhw7N5aeZ3doZ2k8V,25,17
6mE4CFfU3nDnK6krFTNmz4,19,7276
4zEkMRxNAtvWhnaUr3ukOJ,34,344
17qlQfDPyFAHsWvqblqdFa,23,64
6n7MSvHqS8wBYHihL9SmgM,17,14
2wMHvKKOWjwp77Qghee5Th,49,239
0LiaD3zWaTlh1ZUNjKYxAZ,39,926
062AuVsQPIt8pXzbENjI9p,51,10861
112CaF6ayJD0CIe64FjhhX,52,119908
53LuqMfnq00vxVCCtwKLlq,16,230
1Fg19vpUJpAAPFjnKaVYVW,68,2436780
4jsUXJIFPKctkYPoajWsEf,0,1
5KPJMJR9PCfMWSfco8i4W4,58,589748
3dZusc63HbVrDaBnIi3hFu,0,2
0BUqqTzhPGAUfeeb7owmFT,43,9699
4FOiEKPQZ60hzEXm0Vgyg3,13,61970
1WGKiafAx1c18ty6gq2d71,37,31178
55mpRKnylTTZ3N1cNNM7zh,32,717
3nnqr3rD6R69nSKy20omwO,35,33399
0pm4ijsngxgyYEZl0UeXug,54,86642
0EeClg7lkqnBIA8Agit9tm,50,176
0mVEQWHpQc30NdVqwtj8WJ,46,42204
7aW4AKw1CAgzPutrhwFLQ3,3,5080
2lxAO4k1GdoEMQRbdpboME,27,554
69kEc6KxrE0oiVDjogwhfK,25,111
1UAY1hWd5x69hPVXMXIeri,57,124460
2fS9sWFJcWN8wVhYbCfdC7,41,40955
2ZRrPOjBIWoKK5rHedLijj,65,1453346
3VKQYnCpM6ofG8QUmlnW6d,48,4229
3qaxLKRkFa969HYFjBrabF,11,118
2XVvph7ZqdxJQ3W4fIYmvN,26,1247
18KOq8YvACUpdGuwSoZW0x,0,5
02dM5RTHfMVIhCFfZZRHDa,39,100
7b79bQFziJFedJb75k6hFt,76,474083
5xMkiuMCSS13z5shShg7Mz,45,63376
7xbN2Jwh7Pyih3tjAHX8E6,0,109
5HU2bzuycGkCc5CNvwm8wV,33,4222
7E2OfGIKolOyktFkmPDHVZ,0,10660
7q33wxvdJ95u6w3fY2q5ai,50,5462
4czIzL9okaRTTUoI8KFB9v,47,153362
7dqg9aMu2T8vMb9ecbke7o,28,2244
5zvOGQ4uW2viBHMmkyl3C2,44,14636
4JNfz6aO9ZFz0gp5GY88am,63,907391
2Q4l7xGX0Y3u1f0m4V7kG2,37,13475
5MS6HieNmKxzkAM8amE8sr,63,311136
6XaqvzhV8huH5iXHgJOe6E,24,496
0fDtOTAy1RsaVWhmObeBcS,36,5467
7sl3PZyhzAqUpL3M6WVD8G,54,332490
7yUbh3chDbtC5mvpkWSqy0,39,2433
14vNE9iqS5eGAL6OogiN8g,42,39659
2YkKzgHa7xT6aW8QaSsQMd,58,64504
2gwGb86dmDrTER8zTgLlVu,40,207
5UhhpJRFc8vblKlFg9OYTy,48,15424
33lXBOJY7fsGSILfNNcA0Q,32,1150
7jXoGtR69J2iYCefc58MZX,51,84535
0DzkRBuEgXeT7OAVo8aNrN,12,416
6TaQ65Yw4KA7mZ8vpdhMXZ,0,0
7z2avKuuiMAT4XZJFv8Rvh,71,913930
0WfaItAbs4vlgIA1cuqGtJ,60,370142
3x1Q2b6yFDppFIcNtYn7K4,25,4
5eAi36dA1XzmtsFOJjAEPC,40,13700
1Hy8tdpH9ygqoohumHZqVl,60,807924
5ALUgNuS421MZrrrAhM9Bv,55,56561
5iatHsQFdUgkGxZhYfeYOY,25,671
5ymceTqcPxt1Wc2rcraut8,0,70
6E74SPwIpqrSlU6JUKDJ7H,3,11
5BcFaznG5XayVF3CEkYo81,45,1174
1FmrdSfTqWOzQoEoaS7MWb,42,12504
0FPUIdSdUKHXXOAqNMJ976,32,2878
2ZDEFZjcNiDOiCgQpixGBI,36,58349
4vo5IKFugn33ytkc7xHvEk,47,4049
586uxXMyD5ObPuzjtrzO1Q,72,602666
1Q2ZpVzxfn14UTBzlwcxA3,30,49897
7gRmesSjINzb4xXApfMV5E,43,91144
4YYD7uQHp8hN2qp3ALyJny,37,13314
6UVuX7oFRXeCtNbwCk8gVN,2,2
1svaANJTE5KrG16fTGDqOs,59,58876
58ICshZ0AgBMNJiLHK3U8l,64,163170
5CiGnKThu5ctn9pBxv7DGa,77,871467
63nv0hWWDob56Rk8GlNpN8,70,298052
1kMfh3vEY0iWX9SDVjvdsd,39,56162
3z9G13I73VCCZgf2j7i8q2,60,34194
6muVA9UXHqzL7ehpyKMS4G,16,624
3cZvGOqJsZTVUcRM1Zs0YJ,32,1819
5eab0u4WjbuWHcmLhvmkso,47,3231
44RRgJcFWyW7kfeEkgFPGT,59,101660
4JInluJdBG8DMZ9Ijdsh2j,21,39
5pokGZ1K9Hr6etaKPDxSG8,60,936412
2NVyuRuK9U4Ed8k77Ub9UZ,24,961
4cOL9qJ2eEQoRGuEUcl4HQ,8,207
2fx744fgHyJDfhrQad5JLQ,20,5
61dvXwpLy1v1k0tVzCdvea,0,165
2y79eJG93FHla6Bx9S3zCD,32,2325
4p13MevTYMG2CbQ9SGH5li,51,842
3cqIsBnzV3BabbPWKz8Txf,54,69192
7zDPe8LiSqpv62a5sKBDa2,27,26
1CjwdeqF2W9qDCjD83YnU3,2,4
15ffMmpL4tbU8By6rURuPe,34,16436
76obUviG0wzNH4k3S91z6g,45,49529
3upXQVqKZlTKRES3LQ9VjO,49,10653
5fxRKBJNkss9n22ePnifL6,17,306
1ZLO8d7zll1WeQJUHaxQer,61,450990
0iVrCROxeyon7MZUW3MfzT,63,674126
1q8BvOdpOtapWOIgO26sOn,49,61209
7HPVAGjCVDzP7xcNrkwgxL,50,27351
1Ixc8hKrbw01MHtuP6SNUH,47,1247
304MrFpDrRhpk6orU12jaN,27,4488
4fDx6CTJ4KWhnAg6TvwmWe,51,4998
4L1qaVdJjhDyQr4f1ILlxx,17,6
3isPCOhtdJwbrJjMmLr6Xh,7,2
2AoYoxcFnE4KZPlWymWsOd,0,628
4yBK75WVCQXej1p04GWqxH,74,2040188
2k6fdnEIyk7t8Mfg6SoRg1,48,11943
0pn3MBobpWk2XiJiHhlkYm,0,764
5dkmvak8Q82pjjnbIlil2k,26,4087
4f7KfxeHq9BiylGmyXepGt,81,1008873
6UlNIFEuWlBqb4TvlVCekq,61,87012
4tyua0wKtVDZVBVlRwyBRl,45,41438
1ZhulhvgaPlYLQJfjFpNRO,4,0
2RdwBSPQiwcmiDo9kixcl8,83,3803401
2XgvQrmZg5VEjdrdBcmuDf,21,13699
5TmW0cFVEYEbypgTdSNNDn,52,987285
0iwYda8PBVlR2xj8tPGpbm,32,1793
3RnRECOTd7fAWTPgmwRYMc,41,75356
4cfKtwkefMW3aiXtxfw8w6,65,202167
6ModsWtBph2rE6zCTVxvZt,75,1056212
145RezaSLWGxp3SLnAcHPr,56,138625
52xiNtpaYcZ5jRQ2fqmPI6,45,8962
7tYSRFKEQY6YLWwDfavxKN,26,1497
2SVHUl6WMx1mxnxToqNTvM,21,58
5Bdw1DlKOvAJkLbZ7Xb7Zq,45,33851
1OjcrzJpR5p38qPTskMPU5,26,2497
2Z46qERPhL8sV85NMFTkaK,19,87
7EkkWNWPiWFQ0rA9IEmMXs,49,21280
4ngmXjzqqHfeZeYnAav41E,34,1462
1f1QDpWGnTQa0ujdJALuDD,32,136
6ObN9YNBliscJOImQp4UZO,55,19716
4bU685oayr3KvaP4qdoYdu,53,898
4ysmSq2N7badobfVT6YZ82,57,11579
0eegWL7kUvZV9b9h4cCmhp,0,482
3JbHE7IAQOdrvy9633SF5Y,51,17892
2garjIdgTW5i89s4Z3UT72,74,69944
5oGHd7AZ8Sr05S5MP5SnYC,34,2817
41gtCmWXEI5JHhQEdxVZDx,37,127
6I6uPvOgX7aQZJWVbfIP42,32,9069
4DxWYsSmUwwLduiylb4rE7,11,110
0Fgl4IHmZqkO02s0aIAHuQ,23,2444
4zvfUbCpoR8fWGg0kysc4u,48,344191
06nAccQ7fxeA5d2SZvnfcw,31,2239
0vcVfMpplilW8GgZvlIgod,19,97
2ZCMed7zvHPqwMcsYzYcGL,39,15546
2FqdskWqZqDdlSnAIo9BGA,53,83506
7IbirpOtEB8tSt1J92hQgm,45,3
7AdyVsMxs5j9qkQV6UQtWg,37,47375
6OVt1r9MMcNXZc0P0npaWR,37,932
5VPQZTf2iiPKyDJNKwuKg5,26,12858
1Wzi43iloyEP5F1pAiCF8Y,0,822
4yQErJsj6jRRfwvTiNa9FX,29,386
10bINesF7eZDORpkyHYQFD,33,418
2loSo8Y82YiCtCdA8ulUCS,0,26
4XKIIegkRbSJft0PmMv9NB,50,94026
6asuiLN1ghRaYH2JoKcVAC,21,6643
6e14dV47cVGbpJqh1SNyFX,47,61394
4cA5JN7tiNZ8afYeuSQj5h,62,148826
0PMuVlEkkfnEJAvu7YJX6r,16,14
32eyFLD9oPqVqr3CDlThRS,15,183
3OjrB9vdBG9jR6YpEJX8SS,20,487
5qvrUMJ8oO3BswrQO3w0hl,48,29306
23HG5wQ67P2pMksEMTbkur,43,31429
2W8eKncv7oF0lp7KUVxndY,33,515
2ZK0wMoGf3J25mleuKc4tY,52,17172
5T8LKv9A1vEnwMCO4dMo3c,46,5731
6YqdtpUutxodni6lUD4stM,62,1042197
0Yr4BBpK2dkCp2UsrJ9LZN,71,435064
5ebPSE9YI5aLeZ1Z2gkqjn,52,107947
4dtkXlej2FOunvRbr6KiqC,49,50283
4ETNIYvsn5m3JJeLJG9RoU,59,52
0BMQhit4vJRkf4b1HO5qXv,31,9349
19zuiWthJYU6FCqnV4mJYC,76,45962
1reY0a17u02VndROtflcB7,35,77
1l2jcztTkjdGPtFS5SMFnF,0,81
70IDcHqzz63TDRM1OLmUx3,22,114
6Jg8PF9F5r5Y88WTgdLXMg,24,73
4sVieJlKgpZ2k9ESNS5IdN,73,235192
0iWCupAJreesWuLo9wkpXt,63,402889
4UhNEvY4mAznOBZJkbXX8E,33,19312
6rGkUCDoZTb1khLsGOcI3p,1,33
7bZpYWk0ZZN7CkOeXbAY0Z,63,92821
6Z53MNjWyTH16xE6hXwttS,41,10243
5jK8mbiICsPLYz9wYOlCdw,42,14034
2djm12A0oqiHV0nwpMUvaD,0,1147
6Smy5hRNvMoK4C5DYiLDI8,52,713
6os4KQUfJoyJwjZ7y7Ec6Q,57,30286
3rqjQbxuk8Jpw0SxdUTt5I,18,477
4Iydtbu4VBCeq9laU6Yx8L,33,4
5CJWZoI5We1Lq0T0BUcJCO,36,6164
5UP5ETcG5QZxs8t19cdrTv,54,75
1z7b1Pr1rSlvWRzsW3HOrS,81,4253792
5lj4FgEBecMdzmdzkdnnhA,30,7559
6DR8ile3ilLZdfuA1lllNZ,41,8901
745nbTMdhGgNwZZiYhjzln,35,16507
4EukF0aMNL8Cc5kUSNsXPZ,55,1942
6eV9xjvttxeYB2iST5hfT6,26,978
19FsxZm98evcrjWFFhHnC4,0,166
3Hs9yEi2S9h6qhkBpwnIgL,11,141
009SHiJ9rvFm3vNwL4SjZx,46,10137
6LK9KusfU5S8J4S5E6rrxi,21,1128
4kJ6CqdA47nnH8aNePaA8Q,30,4558
1lxHE7dVKOVaIjGOIu8svG,45,43547
7guDJrEfX3qb6FEbdPA5qi,80,5481790
1k6UJX3fICUUXA9W5vnnDD,32,2714
1LVOxgnKHc1CWaiNoMuQ8s,42,1412
5e73DfA1EQcTsyrC6fx0W7,4,11
0mJDQBWytBhOh5JB1DOQ1c,64,1459198
5BKsn7SCN2XmbF7apdCpRS,57,483415
0rVCS651DlMp08dAhfkCha,0,433
0YXSqOpIseLknz8JjcX0UH,41,23980
7BFOAT6wyUbmzhh1kTDzyS,29,2549
6sEfX6ntbBxeWBLggUMyyq,45,32036
4yLJVAYJPwCbhmmRMUxvk3,9,1212
0Sv8sjzMHBbAWXt4CGB9Us,53,144238
6BIcxcpzRWS9ztO8f4W6su,0,72
12hoxUTjqTsqrdFpiFGRWp,4,648
6yhD1KjhLxIETFF7vIRf8B,71,409067
6zn0ihyAApAYV51zpXxdEp,63,349296
1wRPtKGflJrBx9BmLsSwlU,84,3556920
3Ptyea6E1lJgg6W64f0OQa,53,9812
5x0wy0trcqYLvwUG5PFmQL,41,17686
5K0rbdBrs2tNXe5LeWMATT,68,307910
3tLYpanVDomWAZqF82NPds,66,262726
0DCw6lHkzh9t7f8Hb4Z0Sx,62,750887
5gOJTI4TusSENizxhcG7jB,75,3685100
3RwQ26hR2tJtA8F9p2n7jG,71,2303349
1oSwHHz78oTezxBZC8QOBV,15,2131
1FbygZnWsyUjzjTGLhWVlO,67,1179132
53iazAdOCTBFQRijBpyPsH,32,1299
4eKq7eArL96wSQjaaMg9Ic,56,386381
2FFrhWZS9vJsh2UvxYPRr6,60,272558
5vwmYR4hN6lASQJUMWPrEL,52,6861
2SIBY7Jwq1kYng12Zguo3C,59,201392
4w2hQgEe14Mv5rF5KNwgTZ,19,52
3rj96ybf29aaJsJRg4Qci2,43,88458
1BwdRE3agFM87VCeaOFPYY,40,14310
2PqolYsUwgkR5jPPQ8iE0b,1,117
2ElpWA67jmhM6LrDav4Jcy,54,192798
4DW34vji6G9GgGY0k2mic7,54,2462
2i6imPvoiQRrOnTTGx7pFD,46,79
5mM1pN7Q1oid52X9eL5nmx,52,54781
04UpsyroM3wyQYwhYd9mSv,54,40923
290nCNEce1y6rfoJiO2rK7,61,70530
6BWqrRjmPFKofxtmHXd4mG,32,4982
0eI3X5rAzHRZVe5FPk4MN1,66,548511
2j3AXmye1FJXoGOXr6tufj,43,122894
1ZAGaCgMaOtt2yOUm1Qq6x,46,15814
3SKTkAUNa3oUa2rkd8DAyM,50,47902
29cNzWXrkNaGVL74hZK0jU,56,655
7ibAWtDtmEfaVhc1FJ3Vl9,71,712879
66se5dgU4TBgWvHtXrYrz0,43,23394
3wwEkvc5v1R19fMX5fCj7a,38,1666
6e2d76MT8kXSkoo7sH3rdY,38,46354
2iGn7yLRTKtYrFsRBdAPgO,29,49
3Mnrb43jb3hiASpyCvaZpy,60,145398
1wmiQ6ytATiGnJs6uFluKO,51,108649
59flcQbO8ncuChTB2Ibnra,45,4046
1g6Hs3pSerBl61R9AKUeHr,42,23688
2vVtmqEXliBFxqCa3Juo5W,55,18964
3zALKJh4vPkvTq8VsbChkB,25,18442
4Wgns8lkTyqv4k2SH3Zc6T,27,50328
4rS7DPifKHq31RV7VGeDfI,37,1577
0YRwUbRxrawmnBdixwJi5W,65,1508475
5uYe4bcAXlMP7d4mrOYkML,56,372056
37vZ653qtL4tDK2ldsMfEq,49,1127
5FJ0JzZcNCGhquRX2zPmbL,60,1710
6Y08nbgxgMJZ3bXUgrWsHL,0,3
1P184E1yqU3hzj71d1oOzb,52,4500
4Hyy3uZ9Y3RyNQKSBOdNFl,47,2563
1bsGJW4NXgXaHzD2Lpk7if,45,116047
216arN9tLMMn2ltwEAxmF5,51,10565
4hKnMdOlXgv52JpK4hCbv3,32,164
099tLNCZZvtjC7myKD0mFp,51,209130
6ZEIa9a6IsfBVhf9CLFiVH,13,0
0YWTSwecJ4cKrEQjrh46la,58,1925
0S1oNelpphJBFejqhPFez5,18,10739
0RhJeArz77ylHu3GYJK6Bi,28,621
17LOJRoDtwnUqJzspDoFSy,42,21947
7cjh6y0V9SsyCrWSXTzwOs,74,1305656
1akovilveREPmx1E535jJU,59,6640
0IBo1QzwnBeD4N8WS5aD5X,36,16100
16NpduEB1MO70qblBBj3GH,37,1714
5POPLEqoZcENY4ZNXQWZHB,55,136301
3OEJ7D4RwbnNFuG9JczKEa,49,57292
1MgybycH8k36NX0Ifzlddb,46,73408
0ZHPrnImGh4re3TbSNkoZl,74,2512761
6MQnUjIjnIOfHDFzqBJOAl,55,1510539
4kqedTxyE5EDJWLLplYXpu,58,407823
17uurwyyklPfs51bzyU8I5,3,132
6vKQBzLZ7k4uIAL0affhYs,0,0
0PGB0xsAyDqHHlvNQcgq5S,54,47785
0fGcIStdT1OpFFhOC7Wp36,55,32206
3gd8FJtBJtkRxdfbTu19U2,76,6230481
2c8n0uEGtZxolOWtE1dySR,39,16109
64Owe6QCR9qQqcZZ11nfqM,26,1261
7b1THEbAebyhjgIOxXbbFy,16,16212
3PA9tXcZqiaBXwopM9GPZP,34,230340
3FNZcjyqT7F5upP99JV0oN,43,58795
0T7reXiFs3nSJ5ARSVsCkR,17,1823
2YctNu2EnMnIwcxdCp0lJy,29,7772
66vIaZFb8okZH0npc4eQ5q,65,729417
6oZrLftS16guQZJT93z4sj,4,91
530b8gZ5AZjVYeJwQGdSeC,44,14663
7hOGhpa8RMSuDOWntGIAJt,66,379757
6f1KCLDJjzWZ77rrsStagK,0,0
5whwFeuDSOzWgGAUs8KTUI,43,8020
1BRkfP0amngMbqJ4aV3KKp,45,310976
0xmGMif5Ri6nt6Vmal74qZ,6,140
7ACEUD7UsmmXrnj4OLt8f9,68,43532
0mYFlsYXbyTD5gmNnw3pO4,45,55258
1nLQWXXs7ZauI4SC6rUFPV,45,39342
4yfnUsvG0DhVNhvSGEb2c9,8,107
2X2OaPjiLVmwNtnldiUcyS,48,20932
1iQfn1B8V25iQoolQakyAZ,52,914876
6bf6kErXiPBlatEvJrbpfI,5,97
5JbqpFKdKkvLtnhGLhKsJb,20,2682
2n0GSIjJNATwgaBGC3GwpH,1,568
6FtwCmLY6L1sqvjaQ2lV6G,70,1386698
5st5oWYrwjzy2o2egPE4cD,29,51
3L58J6a7f0jyy2p6f3MSAs,61,143795
2EXuVM16OVBrlvkB3xrhaL,38,15332
6cAstWrYVb1BxHyRQJJskF,56,85479
2oLHqYX4bRrGQoDMnsscsY,30,104
6cFxy6HNZdNfvTiSkgHEPf,44,42110
40ofXtiW6C36MgxU6afrU1,7,1515
1wRONflv4zBkvQPAXZs3M0,47,1438
140kki97y32XSB8XwbSHuE,27,1352
2atUmwvAx1bPTsWtfIemqK,2,1557
1BSxPCMKlpMH2NbPp3IAdm,53,786
48zixAu4wMDZwpVbOenDU7,65,168202
5c4wQaXkNDqSOTjqX4ExAu,73,2961265
3npNxahICTnLgXUWuw2ZAC,41,771
0AwuLd2vqMtaO2HOJkRuVo,35,214
7zymNz5SZdal7VyUKt0yXt,15,56
74terC9ol9zMo8rfzhSOiG,44,20196
6fTuuqOYCnU7oleecp16zB,53,111934
4MTNXrn0TAHwVwhYNeZjkF,42,157811
43JIL6KBYRdhGuLfZO8lYC,31,224
1YffkwGhSZXCuEtjenFzp7,17,594
4yZ8oMx1UD9PWn3M0SP8LS,44,170566
2wDPEmGxZefhW42RGBOJxP,56,340
0c4XKfiGgVco2yYz6OAGIK,14,338
4wyA5NzlO7dAf1fZ1pD36c,48,16683
15WXoHl15pl3sYHBQEHhxN,43,122
5ippZkUHIqFZrMRxnQwNwf,0,1
1mZu3rO7qSD09GdDpePHhY,63,600888
2mV8aJphiSHYJf43DxL7Gt,58,357533
58r1rB5t3VF5X6yXGPequV,74,533736
4GAS1OgXh8D5pEA6s6eBNW,55,173101
2TAqN8fwfaKauvviN4pOsv,64,69459
0dqT9B1Xej71qvAo8uE4Uh,47,10268
3Ys4jFPuyeMWAdBpZWWkhu,50,98285
1klFdLh3pak3eOtJP0styY,44,503502
6n21XaDAuqpceTXBiypR9W,56,984986
1B5n6jsxvFldc6Nq8Wx8VJ,61,12721
50jKxbUf1zTGQwOHXldINf,16,415
1gG9UlxylmKkkwA2b9RDLL,32,1649
4vRfI29tZIbAa5ySKLXZZi,17,990
2Q81XxBsZUuH4kises0nEa,20,224
72OaDtakiy6yFqkt4TsiFt,73,2405403
7fKekOAFKfXmr0w427ZMku,40,651
0MU0Hxwaz1daT4FVqx3Smz,51,23576
6NwYl6JuXxC9H8T0hkNg6Q,40,24847
22nh3odnqoCNzVGwEzXILk,38,7497
5UI5YivmqSABGCxa0umj2D,36,3270
2l41Sv3AnIRnHYefzJHeY1,50,148433
3NbqBIc16CNAe5nYSmHR3p,53,8612
6gEWl778wJTkq4Uk5eBvgD,47,30799
3aYxHPDvu8SETLVJBEUqld,52,147614
1oagwNe9czIyI8n6dCY0gC,18,5
02QYcz7JjwzKiKGHg53rZY,57,6613
6ETpDuVbzktDEfNza1CN8i,36,40511
0vAALEhfbmllIOX1t7k5KU,43,962
4vaE77ooZ6reoKW8b7YTeb,42,5027
7at0gkjCnhOBrxwQlJPJ4s,38,183740
5w3tLJASF2cpq8axPJRz14,28,341
2bA6fzP0lMAQ4kz6CF61w8,71,1657418
4962T3pz7AkQQaDNVBbEXf,47,7157
4fdscmamdruNB8lZ1nWrTd,46,108996
1h5mZb0u9bcFGeViohj87o,50,48735
5az2A2xwHne4d9q8kVcgMy,37,7031
4VM9PcilHLyzSzCBJlrZbz,19,1975
3aAX2y0amckZ7WcWoz2f2o,60,5038
65NscqgsoMPqBtoLbkP3jD,56,27799
3VvNUTRCcLvm3mU1gIw9Jm,50,18987
4tegcamA1SBFFJ2MXXvXvp,1,45
3uSnvyMAFJTm7XkZJFo0xP,44,104508
1xFn1xod58AGaSZjrxdiXA,63,133966
3NsP7A4ojfIG2E0vU0CFF1,0,0
3YbMcItiVvlgN3n8LMH9zm,28,1384
62FPyLpIhmk27hBw6RHlhh,48,10884
0eIT5Ol4P6JU77oHfyVpmb,34,11211
2GxXfulg4HD9wyW5p7g7dS,27,788
0NjYwLF6qmip8zNPCaQM7S,38,234
0Yb5TIkoemd0B5QzuoVndb,30,1234
5x5hndwzUWwjYM2J1CrVWr,42,145
5sz4SyX3rlsl59N7KPit1D,0,612
1rJzNZcLupW6nQMRZDF7U9,31,14737
5I6Gx4s0pdXhOL0xUMUtHi,25,101
6Ul16nbSefjbgfpDz2k9il,50,86224
6hN9F0iuULZYWXppob22Aj,70,1470714
5lemlzREG6FOAergTgPi9B,40,4212
6U98XWjrUPnPtPBjEprDmu,60,217108
2MlP8ZN4cRAtowcIUz3rDn,14,783
67h1eGw2OFs89l8EnaOdoS,56,270114
3BHCg4qPGBjwAQ4RsyofzK,41,72
29Bl0nvClztM0dpgY2vvcc,47,64879
3OKg7YbOIatODzkRIbLJR4,71,1366611
5auFhdM0ZgtH6cXwncgZ4m,54,997046
0BRKLnTK2MmWWQ2RXJAHQr,25,25481
1VP2pIqKDrHJrzUgSxx8kA,29,2538
352ckfDB4CDWNt7JEpaASc,2,121
7mtFOXF7thi2Ps7WTe6QiT,0,2
5DnexuoKknO5TDAzuFHrdk,17,7
2slT9pntGW5SzrrV8UxOnw,36,354
6TBeJTfilwR1QNgWuHyB6A,32,5915
4bIs19bufrqoWWjNJyatyF,35,14685
0qQQYIK5Sxnzt72fGyTcvs,48,27461
5yI5MjFLwQwfP24OxchqN1,58,2012
1kwgiO6NJzSzbCCjaRnfOp,54,233
0BoF1DBhly2uEIhAYAZFMg,37,893
43Lmf9S1FDzUtkpAbeo8Cr,19,330
0KtaCKmTMIQZsxlOgyNa04,49,111912
5EBlHXi71tDXnFtroEh7Rg,59,10331
5IQuOzIEctKtQXGdcXQHuN,18,514
1Ed5dkRMQIne62NwkCbI5R,23,12311
4ZZObcD0AYqSiByWd3xZIQ,33,678
4XiQeJFmHuA2HbuPBtEHLZ,23,103
4o81gV1CcJK6gge4ZhWd9r,46,12117
00VUV8R7oHc6FSLFyNmwFa,37,68009
7KcUsF4LyLu0SIhmwvNSmM,54,29579
1s20SirbxFCrdC9TSfUPwt,24,374
2QeJBmgBdpH4i3uJns5Rdx,49,73365
1HAuPdrX1EKL7rtAdb1ZQY,40,4419
4G7Ft324bPwyWC2v35sns8,52,2099
0xYztiX4CTbRtVcXZLSkgr,0,9
1MRoY90pUs0hH6gSC2GGC1,36,11259
2osoVujXgV0PA8lhqDKYFw,66,1407749
1pJbMfFbQUPQuw4v8ECcoT,0,10
4jaTFsCTmYIMLy645JIemX,41,5467
0XATRDCYuuGhk0oE7C0o5G,71,5057735
6nfYGe7IIuuP5bMY1jkJP6,62,342584
4LFOoXhMhnq9U8VsZkSwxl,70,2670559
7uFKjNp91YjtXbNQTdNQlW,56,7303
72eVco16BxQJe5nE1vY72F,43,49951
1rsfJb1udp1uOyUDKbxwsl,28,1281
3VUZ0yWj8ivTDgDGjEa6w0,28,1462
5fZ7HMAvhz8ClwQZ9FhQnA,22,704
0Ydy37o24rNxFeQpTrrDCv,28,857
0NRMzT05nsc8mTm4iUvuHY,65,244922
3TnvR1x9QjrzvUqAMOWbOL,0,36
6yFfHsTW76VoXts5QDvQgv,63,195323
55qUCocACeYAjC0FwPCYxT,38,4624
7Gkyjs2OYQpJdOvvmwIz2Z,54,152534
5qeq8REEH84JmnUZh9U9P3,42,11121
7ajcXCqrSRoMtviBDVIjqn,39,49731
3TOhzLRYnkkul71yRBxIoM,65,177808
1nh1tWk4ZqRPrl0XqICYgn,22,2001
1dfeR4HaWDbWqFHLkxsg1d,88,39693600
3ihQuU7gvb99xM54jIHoZm,32,4619
4Dgyc5PJLTM2GyfZGT2uzF,30,514
0PkYxgpgqrrZxD1PIijyyw,9,3
4aHCSxGzduK4MFZMSUGlRx,38,181
6Kydm3qxUEXowPNHODJ78G,28,725
0pvXfGUIcaj4zKCAYFvU7T,24,643
4WQ48TveTdBILkxxmYyd4a,23,2611
56VMygZhTMDBfMXDrYwt8P,23,1995
2fqvpAWTcYuKdUbF5FxH2I,0,1
3DTalSHLti0CveytD1gTZ6,17,1973
11D1NIQWjrWk4vVF9Tud6S,0,0
2XCIrsEyHj7GJ979n7n2aI,38,668
6p0woWDfWgd5EAX7HFzZ7d,38,57840
3GKA6SWiCvWlp0aF7e1HPB,29,45505
0K87f3owemzI8NUCoEIXOB,67,79379
3ORI1Alr3ylZYYtYtD0anN,18,4214
2AmfMGi3WZMxqFDHissIAe,57,206049
1sSz8a84ezDX1LhXCIgt41,53,2378
5DPb3SKW8QZFwkRlmt7Gvo,48,229066
