id,artist_id,artist_popularity,artist_followers_total,main_artist
0816B4MN0oYYK2kxvLcEcN,1xYRrfmh7NjIUY6XuJhvVm,41,29407,Pápai Joci
1a17gIb57XhPj2CMbqYABw,1LIuN7ov1IBQDdLsU83ojl,77,563769,Hugo & Guilherme
3X1q26rHZEbW8qS7YvLYeD,4y2njzlk64o4wUdX8Ph8aM,36,21648,Los Huasos Quincheros
2sNhYJ2ggd9BadlTXU3Mah,3jK9MiCrA42lLAdMGUZpwa,85,2097601,Anderson .Paak
6DYLzMD7qweJTEPUz7TH1j,6uym9GH8q6rqaGk25zellX,32,3597,Ragga Gröndal
2fC6957WE4iMaHkVg7d5hr,3rjcQ5VIWCN4q7UFetzdeO,56,450978,JustaTee
7GuFkFOlPEpfWkQVY8o13L,75CM5fojYdKYD0xYSFh22Z,55,170051,Yisa Yu
0AN4dFFufs7QnzDZbMyR9f,5SQooyFMzbU4wr1Nk3Qr0J,49,1770,Chris Yank
0XIfnjNfXAS2UzzpmI8RpV,6EIriUxo7vznEgJtTDlXpq,56,72436,Azahriah
1jgfceNCx5pjvrn1e12hZm,0AEQNlJAZeghMaFyIYfrQG,80,295735,SB Maffija
6QFzUXTIZXOLesQcgmGOsR,1RyvyyTE3xzB2ZywiAwp0i,92,11135524,Future
5srIkb35ees5dhgjK3zdfz,3wcj11K77LjEY1PkEazffa,79,1856297,Burna Boy
0KAEdRme7EioqZPD2dQlj1,0nUGkxUncFeXt0Dr0hhrc4,62,727516,Indio Solari y los Fundamentalistas del Aire Acondicionado
48MFRTMZLuCR3LX3HURMSy,4BuamTRrqjMmqrCnJ2pUQg,39,78309,Raid
3t2QqcZzkHTvjUaULFbe7Q,5h2jTdwf4p0dM34aBykPzZ,58,774297,İrem Derici
5XvnidfZpRTKPe3Vjo83MX,7j52x6PnBrgfJxP8ovSXMw,39,30877,Trisouls
1X7m1zd25Xx2y8yt0FOOii,0YMeriqrS3zgsX24nfY0F0,62,795843,The Tragically Hip
1CktJB7mAIY4jqzv7oPbKL,1G89WXRVVAEjU4VIwgg6XD,58,1186434,Ventino
71erjKYTDsvcuGKP5lp3Uc,3nQ59hkeciYoR6RreQL4Rv,59,117231,Darren Criss
1PPswVdqYYvfBIk5MdB4Lo,4bPiOPI4V99cepEftvBYak,72,3307274,Banda Los Recoditos
1dBBmAddRRIw6GwF7dPz6z,00FQb4jTyendYWaN8pK0wa,89,15310152,Lana Del Rey
2lpUjoxvJ86dhW7NBzPiWR,3U5Oag04Yl2WnvPULOlsMD,68,152271,Kukon
3PUaw2barOPVxzoFhuhr7A,1yq2JzsqbzFbJ1B7wGOXLc,71,575639,Young Igi
2tfGaAeCmLMKxPWDjhbRyj,1s3DdqnSPErYk7xQkRFZ0s,49,101676,Logos Timis
7d94IqWX2UmSKMGUYSGFJG,4MCBfE4596Uoi2O4DtmEMz,96,22312638,Juice WRLD
0wsFzYraVQd88LidWXRLiX,5TUXXyB6ZKCdd0vQx6yR2J,64,189767,Chillinit
58erMXiJBLy1URLSXguVNw,1xYRrfmh7NjIUY6XuJhvVm,41,29407,Pápai Joci
5CybAyYO0JLjG9ktPu6Qyz,2XgvQrmZg5VEjdrdBcmuDf,21,13699,Assala Al Magdi
0Cvjlph1WGbwZY1PlMEtJY,2Kx7MNY7cI1ENniW7vT30N,76,2735250,Norah Jones
4WGVGxeh7BD6p3hnLCTOXi,3fhMfkPPzksWuw0hEm4ldm,72,647335,Ernia
0rFQ5cKYJ9WtHSKp9sxVYt,4oUHIQIBe0LHzYfvXNW4QM,86,2888393,Morgan Wallen
391Qga37h5AOup8XpM4j3m,5hREZP0zTQbTLkZ2M8RS4v,75,1734985,Djadja & Dinaz
5ktWTpE4r1KFUvG3QHOGNE,4bJh7sMPcVRiqe5jlnsWQV,69,504321,DELLAFUENTE
0M7weglx299zGho7MbjoST,0jJmZHZHNe8n24Y33z5Nil,66,442104,DISH//
1yctXkCy9oKQkJRol7p1V5,4SsVbpTthjScTS7U2hmr1X,87,7624025,Arcangel
1p5BmwIT38llLiRkcEyBDi,4ckWVaYN8j0EZrNFRHmxZx,56,14868,Marmi
03Nf4mj7JANgv7XvlLIG2H,0thQkzSyTo4l3zbpibZznQ,50,20388,Hjalmer
7byP4Tul1sLESm3OsC6pO0,5B8ApeENp4bE4EE3LI8jK2,71,2576985,Yuridia
5n96k0pxTf6VbtAIntSmhK,1kwzW1IszUiq4Gs9BFesvW,68,1361089,Hornet La Frappe
02lLcrfxGj4XtrpgHGQ66o,4nd1IvFkUoQinjvYdUmOBI,65,188434,GANGGA
2g8HN35AnVGIk7B8yMucww,5me0Irg2ANcsgc93uaYrpb,82,7252015,The Notorious B.I.G.
21rtnUfUA531PsCZHo9AUl,3Xp3DA50zRP4TYOtNR7k1T,51,94892,Soft Lipa
28zvXulrutioU5KDIspJh2,3Mnrb43jb3hiASpyCvaZpy,60,145398,Qry
1QhnIpBUt6YZqGRksf5aSO,0WZOmdnCln6FK6GM9e2tGm,68,1637193,Redimi2
7caHK6TGgZNCPAwKtGWYtq,5gLzM47RVqMDkkFc2CaSon,45,4777,理想混蛋 雞丁
5FBmvrGubO8UrqOBuwXb9q,2DWNa2o3BbsIHeBq7Iu6E7,66,46737,Thomas Stenström
16fcpqTCRdFkI15jyI5ePK,2rPOaAdN74S2D0Kw3ImL5O,64,72078,Elpatron970
06ejunabuut6viLM6SuqDE,5m5Fh8zrb0uHM85qwkIkVT,56,191441,Nielson
4Imia2tECyRy3M3Y0a5HT0,1p2z4hiBCkxfWZ6OvyGBSA,45,22520,Benal
0z7L3ZNiRZTsJv1vpiSHG0,0hT8nyxBlZUf5CqbmnUnb6,48,11106,Puerto
5W6445TK7A4ZU0WR6iGKZz,0Xo4VFS3v07L0GwIVkZLfg,68,183657,Homer El Mero Mero
6V7dNVUExZ1z1TCHYxLrHg,1WD5Hdopwbbx8OdDR6jRZI,41,3792,Jon
0ejdPzzUkkH0tTMTS4YOCg,74T1WwwA8A9fXkT3jhk49D,58,89378,DMS
3ZcEfxszKBq1pdjKxaa7js,16s0YTFcyjP4kgFwt7ktrY,66,1181612,Mayday
4bmMAGg2sb9IWUgB0wTVov,0EFisYRi20PTADoJrifHrz,89,3489384,Jhay Cortez
7JoVRy6b5AqggrBcSQ27wV,0SfsnGyD8FpIN4U4WCkBZ5,78,4052140,Armin van Buuren
4xk9uxe0L3usofLZ3Yk8zn,4cG43cUBRJWWDsRh4SW48i,68,296828,Viktor Sheen
1jo3TwNGCXfNdB5uba3ZVv,7dGJo4pcD2V6oG8kP0tJRR,94,52196728,Eminem
3NLE4ioQE8aWxoJjk2IQTC,0fskdccy6fvnWMNMNPqEro,70,492997,PSICOLOGI
11mxOwGHsL3m4QD74augf6,1rKFeRryEci6cxNkdvHzNr,60,140158,Darin
6qQtH1EMg3blM9qT1w42fL,0e08UZzFVM92Co4k3NCsPg,0,107,Methla
58NBSNdG8s0jSikjPRmdjS,6cp8bVNeuwo43R1Z0eyn7y,34,377,Hana Laszlo
7dImZzBBHGyfWfGn0ANsNh,4gDfRB8znZzXih7iQ3pGeW,59,34569,Hagle
2csFejRfcr0iULiCjLvqEZ,4NHQUGzhtTLFvgF5SZesLK,79,2951777,Tove Lo
4KpbZvQGEcSj2Dqxn7zGsA,4TzGOY9RpErzedN02w8Boh,68,588784,Платина
0YY7LJ7cm8vwPx6V0pAcXn,3OixquvLvKBdSUJlYDPbxU,26,1944,Joe Loss & His Orchestra
7JZzzj72HrNuJmYZk3vyFC,1yR65psqiazQpeM79CcGh8,90,22882064,Marília Mendonça
1Ujvp85FTkDkCdJPPM21wI,5gqmbbfjcikQBzPB5Hv13I,75,336739,Gazo
6d90RoEzEKSRCmEdLI6ELC,3CJKkU0XuElRT1z8rEtIYg,79,1099120,Luciano
6Hi6n4SB5WQ8wfrAnV75bC,5l8WyvJ50fdSghK2ySNq1y,64,102776,Luv Resval
6eipQrmTw1N3nUfgLlEa2R,57LYzLEk2LcFghVwuWbcuS,83,3196273,Summer Walker
4D4tA2ara3ihoOvjupr8cG,3CJKkU0XuElRT1z8rEtIYg,79,1099120,Luciano
0jC4csDxHSvBVQIkjqNgBL,5iot8OPcosJN9nCl7I5SdK,71,1650745,Irama
0HdkR49iBIXFAAUy1TCjQt,20SBqzpuFoymhieHTNHUgl,56,171670,Killa Fonic
5XvsEtxTlw5c77O9GCfo6I,66FF9LF0uO3W1zxEN0m8uN,52,69562,Ronald Cheng
5q6vEm0FWQwJVwanUm8rjf,1r9DuPTHiQ7hnRRZ99B8nL,62,599071,Jolin Tsai
21CHZ6bz7vLvlkR5HMmC4C,5cI70N0pRk5S31TGV4wV0v,30,8160,Sonora Cumanacao
3rcc3g3QWavveMqnLnqstw,2A9vYvDOaSdZIhUUadhAxh,14,104,Mads Sølsnes Gjetmundsen
1ikNTTRcnmMOTDpespZsQ7,6Xgp2XMz1fhVYe7i6yNAax,89,7215763,Trippie Redd
1agufzwnjHgd8MMJzHM1Lz,3yj43IXk2ADWZ9y6Q2oRMK,48,50782,Japiaguar
1lCf3PY3IiekcmOcWSHIAl,5q1NzLZwErZ9ujzqZKL0YZ,65,218342,Три дня дождя
3cLDh9TvVq3tUCFkqn078p,5Pcez7u1H2Po6e2LmMdF3f,45,19357,Allyawan
13a0MO4dRyg5lJUEGKAycq,3mmI5HKArDwgggj4j0aJyC,70,227401,BHZ
3V0assD4Gg4BrXFzDrcWVj,2jku7tDXc6XoB6MO2hFuqg,84,4212672,Tory Lanez
7IAMurey3mCF73caRZcdOC,1PVQZbVl2qjnSDoHF1PzQY,41,916,Ntosh Gazi
4SHaX3Bdc2HChUSrHkQc4c,7lbSsjYACZHn1MSDXPxNF2,73,2311479,Hikaru Utada
2nEp7pykYITMsFhLt63glf,6MBiPjSFsYijvVDtKDwVs4,41,18031,Herra Hnetusmjör
0KYVxbgqJ3jLvBadFt4V97,6LUnsRyqOZdHGTZqMlWVV2,46,67833,PMMP
6c62i7CmIMvJ1BUx1oNRS1,6W5uA6CNMf3hd2j4a2XWCx,79,1694760,Naps
2Sf0QjuRplNa2Yy6bCNmYJ,4X89u81dkCXBSGo8i2DhMW,63,342874,LIBERATO
3M5eeHXgG4VplKNcsBC8Dj,7guDJrEfX3qb6FEbdPA5qi,80,5481790,Stevie Wonder
2Desf0YgquK9YrSkRhkvDN,6MmRTVIPIe35OsFqWgRKQJ,55,110841,Christophe
6FESbqDsYjUXIRdIxgE4qJ,4PvnP3yCzrT289cX3wCdOx,63,364702,Yung Hurn
41yQ2QuCdwpQu1Z2rBiCBp,1XU5MjR4kex9BGyY4UMtta,51,27274,Tom & Collins
56x9iQJrp886WoTajkX2uw,0WxSlQlue0fq99fXfGBmxA,58,263962,Fy
5jts5s5JkvrvJ3txxEfKTh,0LX2VNf5w4iOHW1yyIqb74,78,1206489,Bedoes
1QukDmWNhCCq0eXviNtKSw,1QivQCLVipV61DiQiyV14A,66,2699816,Kim Loaiza
2zomOrcP6peq11Zr13DRQT,1nzgtKYFckznkcVMR3Gg4z,75,2276802,KSI
7IHqbDM2o7uCpb2SJnijWl,4y6ycmATEW4V7Ce0Dv0Hs4,50,18051,Lawineboys
5kqPqNBnMgRONrnlBA8qMl,3MaQwUQBigrjcMYHk8bDKm,56,82579,Pyhimys
4nBnPP6dqA4gAyItYBGG5e,3x5BNVdaDxbzqEQOxPoQ5F,46,46543,Sel
5YGerFnx06FnfmMCnKYEPS,5gqmbbfjcikQBzPB5Hv13I,75,336739,Gazo
3xqKxLoKJbMoglsVn37USV,1eZrOVQ8ady3sDTNdG9E4D,67,168509,K3
5OjaeLlJSPTYKU5vAlaOpp,2Hnqmn6bAxVSYf70M2aSkk,51,11077,Adi L Hasla
6WvbrxLv0bebldCrIPIGsL,0jD7VeE1m2SdHbOWeCtB9l,64,6744126,Naiara Azevedo
5wOAQXIydVWJNatT6nKwhz,0QR764k0D36npmTMWx5bft,71,805995,Żabson
4ClAh1ceuvQmH389qMevRb,4IdI1p8OrVpot6dbdCl3wv,55,178376,Moral Distraida
35AHzpJ01km9zVuOCdIY5r,39E15l8zeCDYpSZwFNX4G2,58,178069,Eleni Foureira
3VOtM6x5KXZuxSzHaaf9oO,1HBjj22wzbscIZ9sEb5dyf,80,3473532,Jonas Blue
4GSmcAtzTz5sLn2VWX1Rda,4pHDBbJMWvniiMjrhi2rfE,48,35745,Os Quatro e Meia
5bp0iH4hXKrvwxi64oDGon,59jlthNnbmim5l9tmNA7se,85,10057158,Maiara & Maraisa
4K1vOdIFqskQv3zoI0FdAk,2wY79sveU1sp5g7SokKOiI,87,18766576,Sam Smith
5GkQIP5mWPi4KZLLXeuFTT,66CXWjxzNUsdJxJ2JdwvnR,94,75913287,Ariana Grande
2M9flfG9HTSY7Q3SW41l8T,4J13m9IZh03PEhoxAxRhXO,78,5669553,Gerardo Ortiz
4zYEIl1LGbud3PbTmml2pm,3hkOwPeGLYPraanLOYiYWV,43,27307,Anna Eriksson
7hEps2SpTE29ei0M9EVwBx,7xViKup0waKtypawDbsvrW,57,39648,JojoHF
1zCinyt2CJe7bizvErsEmx,0QR764k0D36npmTMWx5bft,71,805995,Żabson
2wlmLlbjh2F6Skqo2bt3of,3p7PcrEHaaKLJnPUGOtRlT,86,14374763,Henrique & Juliano
37EkC7Znw0aYh0p2qFP64E,78fi6hiTjEQH8KQLzDqVRg,28,22132,Sabela
32bqvPzSsDbTV3TaFbNjHp,2ufQfSFDFXfMS7MEMzdGZE,79,431964,Białas
6SXO0DbCombX2Atf2PQRJO,6VVSjZwPAHNbkKeMhTI2bb,45,8106,VilleGalle
4o4HQPKJQEsPq36BJqWWUr,5XJDexmWFLWOkjOEjOVX3e,86,1055632,Eladio Carrion
1qc9E4zCJ5utXDQVIAZlkm,2zzKlxMsKTPMsZacZCPRNA,57,308984,Joey Yung
1BzTI6CkluzAJsXFRkXTaR,5pVRwX5ZQR7hfJ18w8ZYkl,77,1773339,Ufo361
19GIFiGmoR9Cy5sYiDKkGx,7tkMUE1aCZQssaTYKdgmry,38,7871,ansis
3ipKvc6xyJbTxVwoEjpLNv,7Lmrb6KcIzfkmgbtokjsAL,79,4287161,Mc Don Juan
3K0mGCNM3VcORd1cwsM0OJ,2W9Bqi3EV1GXFkCOvE3oSE,44,42275,Julia Medina
1bFSitBqVkOrZ5geYAHEKX,1oTaLSazZlqH2azlemNZOm,45,15500,Atar Mayner
14jIz8q95uJrXUbKG2sNaW,0GgY7hjMoGDsX8ZDe2mwds,71,3004394,Soolking
39r4amB8iJUXsHqoin35MF,4iDroUFo89Y7YBsdDTBmTD,74,395482,Sueco
6v3KW9xbzN5yKLt9YKDYA2,7n2wHs1TKAczGzO7Dd2rGr,89,36477810,Shawn Mendes
4s3JyU3WUmp2aSqbbQt2Il,1nODcAdzs2eLjAp6AsrMzA,51,338460,Michou
523ZkcUCRxTqvO9f5ZCmiJ,0LyfQWJT6nXafLPZqxe9Of,0,1456130,Various Artists
6o1w1oqUMiJI1Kp0s0ksRK,2Dj0euYPa8eiI6Ee5VLBwg,49,85949,Preslava
7yHTzDafmb7oJRwWu6F3MG,6XjHGcba7ZbaZ6nYtwhaCj,48,14916,Gson
4wJ5SjIkViEQEu95U8oyLt,0rZRTXEmmPmx6gt92tBqIc,70,6677113,Moira Dela Torre
13HoLQw9aLDpp5HIWdBAE5,3IzKjlnVRI9kv9MLlEPflC,41,71160,Wafande
3Hndu68hdTMaL6HNpYdMrr,31VFEohvhOUKrtAONEBhMG,71,1485896,Kenia OS
0xpkfml0e404bgSA0C9U2T,0gRwU1DXqqHTHN6LYcwdX4,41,112353,Endorphine
6XBik7sXAKNcNde1YNsfrQ,2Mp409M6EpFr3kGdQ1mwjS,51,56911,Sabina Ddumba
3bk6sZAoYDNCdpIOfGM0pQ,7rXMvXRnWHaSwnVvPeUUfw,76,1445716,Gloria Groove
1GwHMf0Opo8nNxFLCoPI4X,6wN4QyhoM6fN49kEB25rnl,71,394989,SNIK
4bPWDXpN6MlTZBedxega3X,7f0OLhGgBMX9fUjm1dcPip,63,307081,Alice Merton
6lKBNKFDzA80aMosAKHsty,4XKp9GFAQfsh2NflSRnHQi,53,96708,Shi Shi
4o676mehMKWFumgxkEF7jQ,5zmBbgxO5dvb4sbsX6dL19,48,17238,Vilma Alina
5D0EXxjs59cnVWwYEYlTu3,1XrmJDoaVBEx2g7uKWa89a,38,178771,Aiman Tino
2kew2nOHiFkkxUiNY1QjuO,56fNXc6wRoO6rkxs0mNtL4,54,44248,Kube
76alOdiSStXYAn5wUwdPat,22dFwJoRBV51ue5TGnC7Dt,73,265559,Beny Jr
3BGppswSnFNGUSFiJ6rj4n,4Ga1P7PMIsmqEZqhYZQgDo,83,4805856,Lil Tecca
5JmBRZy6cXuqJntsAjcGhC,4WZGDpNwrC0vNQyl9QzF7d,77,4213321,Capital Bra
2JRo1DJhNhZWs1TzrPNOSZ,68kEuyFKyqrdQQLLsmiatm,73,1508197,Vince Staples
1a8h3iAv2muY1PeU3RhRxd,5d0bxRte3J74ZXyEGRL8uU,56,923283,Dato' Sri Siti Nurhaliza
2pekbsFWSt0kWj4oLqz0Tz,5LUxu287CsPM7jy3yS3l86,63,991736,Şanışer
1vnnXMrBeEWiRg3YCMCjQq,1uNFoZAHBGtllmzznpCI3s,96,56581960,Justin Bieber
6OiwkYdtlTXGAlLQ65SJsP,1tqysapcCh1lWEAc9dIFpa,80,2538361,Jubin Nautiyal
6UxM1fqMTiJhb0zaMZhJRU,3t3hIeMUcwqWaEVpEox5QW,51,114153,Ala Jaza
0GaSolMcA26ZUpOqpWeNt9,7i9j813KFoSBMldGqlh2Z1,75,94424,Riton
2sA4woGW5KgEgGXXxOKPAZ,4q3ewBCX7sLwd24euuV69X,100,43663764,Bad Bunny
4m4GP9RzVneOTFEemK4TsY,5QWQYxfuoNq7iJBlbIAYRS,55,22455,Eves Laurent
2Pc8BUFJSIfsaifRBLgCVg,7v49oVVUhvIQG5EK0jkcF7,66,391642,PRO8L3M
3RgPhJXEYevqvKGzL3REyU,504cl42JQLRqlZddfZ3S4z,52,45495,Cezinando
7v55G40ySfuLG2ZRfu8zTJ,2EUGkQxJXfpkTMTZ3xQplb,34,4011,J. Brown
4WVKoqeUptg9Hy3ruMsvoa,3t5xRXzsuZmMDkQzgOX35S,82,2882655,Robin Schulz
2xYhxvKPd94G7E1MY9JkyH,0kMsIZH3fFyt7toTl92TRX,21,713,Melodia Kong
45CaInjISwA01Re0rcC5xM,3LujD0iQ9jRbSCMA39CGfO,61,161221,Separ
3flCrSbDiaUEQgbksgjkx1,7FGPqGAnNztJ6mQniyFLt9,53,37770,Vic9
6740sbqgB64LZopHUEiBG8,1xtEM6Ynrm8jO1o7rXzP22,73,4998,Olga Lucía Vives
5ez3W5e5RREkSKXURsoDEr,6WRl7KUrzOq7GpY97KrYxi,38,24183,DARA
1lORXpuuC8bIOxfbkSyOgq,491U1PrV1EoQuhM0aUCn9r,68,335911,M Huncho
7Eihz9zt2meJfqP77MtTHH,4Bu9ocyPQWQRyk3kXDSNlv,56,28600,Carmon
6DuE8kXIDJ3oiCibWXmgeN,6jPriOYMyUL9kNonBI1CNd,62,30921,Faustix
5ldrlXHvzAb1oBgbQJa4bk,3tZdknQnzsVIIdaGCTj4RX,63,211486,Quimico Ultra Mega
1PDhGWgfGZp7JYEu89TVEF,5V0MlUE1Bft0mbLlND7FJz,74,2119750,Ella Fitzgerald
0FSuo71145fPvjrnjkwIU8,6fsXrJHIeY3ukc4xVP23cP,52,177244,Bembe Orquesta
2iAGuoZQ1N33SpAiGIPECI,1aS5tqEs9ci5P9KD9tZWa6,80,1780263,Bonez MC
2HCuBOkV95ZJmF1rnMEtQb,3PtEOX0PJSh7ndOL4tP0NR,60,125840,Z.E
4ngXd2AGRsLgUiKYJ5Qcll,7AJmdVvoXRjl6WUlwrMlex,38,36085,Lijpe x Ismo
23pP1VmyRWiMm67HmaB32i,2gAcO16AKQdceAd36Oxe18,47,19558,Ressu Redford
7w6lTfYfqAH3XgF4aQg4g3,6jQZzWW3JlEtcRDSzFVKSP,66,606037,Nitro
4218ksI0hpODMgW9IeBqzi,556XyBuO17TCo0Bviw5nCW,49,44380,V:RGO
2jL9QRNzlij9N6mpjed5wn,3ucYybVr1mTuB04HtoBDCc,58,374286,El Polaco
43OkLcIBJxhuIvyxY6Fqiu,57g2v7gJZepcwsuwssIfZs,59,914236,Vũ.
1SC6JovelhcABKoi2RaiSE,2MVfNjocvNrE03cQuxpsWK,62,272803,Hins Cheung
2nFlurBJL8Q0LJdTtGN6ai,3LujD0iQ9jRbSCMA39CGfO,61,161221,Separ
1l6Pn5LjelavrJSZsONenU,2P7AfQW941UU324qq2ggZf,62,163891,METRICKZ
24rogCQHT5POgNzINPuA7x,6l6cvAPpAXHxNHYzSHHTCu,40,5675,Stefan Hrusca
7ne7hErpKv5jhm3SQ17Vvj,0Y2zzjMum7MSOCvI0GNbv5,47,31535,OG Version
4dSdHPpRWtyYucF1mn0gLF,4wuKH89QtnyauwNpBMp5RP,57,205364,Hugo TSR
2XnjeLLa8kIgYUjNQuJ24v,7xNYY1Zkb1vks5m9ATlJok,69,1047680,Naza
3py3gVq7K6gj5MW9DGCgL8,6u7q0ZGK0oilVYx4kqIk3E,54,77050,Krúbi
2vSq4chJ1DUBjHDrU024AO,5RJFJWYgtgWktosLrUDzff,70,160673,Griff
0w9GHrRDIw4spSecnXKZhA,6toMXnM9tcozz7OmgxWtZg,34,16041,Chasing Abbey
51Hw0RhA5pa8HxiuQd8eys,7CW2eGwAuElNq09rVtZYsM,64,392470,Sena Şener
75kEZleVmDIHqdWRdOp9lP,06cd30Cv9US973Ika84gDw,67,2840825,Lucas Lucco
33bb4ipPqbeTdZLOAix27Z,2G4Ntbg3dYqkUAGrMUZ0U7,54,31779,Anson Lo 盧瀚霆
5q04pZVJMn7W3NKwsU7FcR,19ra5tSw0tWufvUp8GotLo,77,3642977,George Michael
2loApP0kPaim0BTDVP9F26,7FNnA9vBm6EKceENgCGRMb,83,11158396,Anitta
5C1TucCRf4Vjjree1OItyv,4GNC7GD6oZMSxPGyXy4MNB,83,9222154,Lewis Capaldi
1rTHOGLgfSzG5LUuJS3Eiv,4hA3PGLDtH7Tkt54idnhW6,12,125,Jochy Santos
2R1pgw7RW4d72WL33Cwp7R,6Mm2g25BTeJ6BICPFWGkPg,62,324019,Bosh
0lPCZSxu5cWCTGpmu0FvLo,1mN9lPKzTRTOop4u7S1Uy9,59,273631,iri
0fBtRtuoExr5QE2hDgnzX7,0VNgTklamUX0j9Cpc2vzuQ,34,6823,Jan Malmsjö
4CnVl5dBo7Lu16mWw0Mptv,3zhKxZr516VdNDa8v3oft2,59,1418835,UM44K
5ovVcYo2MvjVydFwFyaaqy,7z5WFjZAIYejWy0NI5lv4T,78,2536016,Dan + Shay
3qU7bAGJFBflBfTXtLQO7m,7yD78gcA2QR0sRQM4Lj7sM,52,147989,Juha Tapio
1YN55N73ChOA6uJRkUhiD0,4aeIWo5CMF1uRmqgJdwkZW,71,2358052,Joaquín Sabina
205W03zV0zlvGgMsVnhxAY,0I7BILj8tTlmr1dbE0I9bv,3,240,Unwill
0GnfDWjt9Y1HfrBKg36rVP,2dfY7zXIP61MKHtD175hFp,52,25661,Noah Carter
3iF1A3Vipnq9lAoFCtULSH,6jQZzWW3JlEtcRDSzFVKSP,66,606037,Nitro
7wXaXJ9teVuG6S2KbPynNX,48Fq6GV3S6on56TxSBu5NO,61,340611,Celo & Abdi
5iXCrcLT5iirF2UTmaa284,31VFEohvhOUKrtAONEBhMG,71,1485896,Kenia OS
5Xs4E6P2A7sDZSwXYWat8P,1lQnDEcvFAWaUjbyZiHKih,49,199116,Xutos & Pontapés
22fRl49GSpRdu3J2EPj1i6,2kCcBybjl3SAtIcwdWpUe3,88,8642577,Lil Peep
1VSuFS7PahCN3SWbOcQ98m,26VFTg2z8YR0cCuwLzESi2,88,17042318,Halsey
4dea870xzi4i8uEkTkVlzg,2GVksDv9UpY60i4CvytrZK,53,861674,Cairokee
0tTtt53nSgGGy4uiNRaw8c,1g51NlHKUXlgfvGP22m0uD,59,827929,J SOUL BROTHERS III
5mROvpdGeu1vSbZhZoay5O,7hIqJfRYGBWWT1Qxu6Cpd2,70,2235689,Andy Rivera
0ttVh8XfLmeefD7EItQMio,5cTFbgW0bCLX6aqRgFGwso,40,41919,Gallagher
14b5S9m1tvXKEiSWAdw62r,1UIPahyz7pEKaU6RQvU3FC,50,194827,Follow The Flow
20wN0IVzXWK9h04dkQO5jK,3Gxuywke6Is4llYyEwQIfB,2,346,Niki's Project
2LFLvtjsrNqSdTTEo0glWQ,6U3gCOvxVWKBxXItqp3mdr,46,187418,Emtee
3tA2Khh4RpQThUoX22PQAG,1xKrH6GSh9CJh8nYwbqW7B,60,177866,Welshly Arms
06paPnT9vsd9qonDCsOzTX,1G0YV9WooUBjrwDq0Q7EFK,63,321490,Charlotte Cardin
0bqvTiQPVbbLt3RsQU928v,0mRJgEwf2UpEc98ja9Kbth,36,119301,Ersan Er
7C7l4I5OZHEO1Vbx8SGJC2,3DCWeG2J1fZeu0Oe6i5Q6m,76,1023088,PLK
6Yv7vIisTRhCtC4svGV4Z3,5Qp3JNCRbT2jq54o50tq4F,49,33856,FYRE
3wNiMUFSp0H7zF7QH4vCPq,5YCc6xS5Gpj3EkaYGdjyNK,74,2425499,WOS
6P7Qezj2LV5kHc2VihAJWp,1vo8zHmO1KzkuU9Xxh6J7W,72,246475,MOTi
0rU5onT7ieNyGogNaXUovc,2TtebnfWKMq7LCi2A9BlU4,46,139016,Anna Tatangelo
0yKRFC70fkDdR5taJuKUVL,2ROVqegXm2PNhexwBonDxw,33,23846,LION
3WBWY2uu9H9qhMT7MOVe7B,7ygNQCdpQWW7iSWAxDhvhI,65,597917,DJ Alex
7gsUy6L6ARHUSf30OoOf1h,7vjysb7HY9cLyDyHCMEtZu,53,18954,Kevin Boine
6dddpSJ2HmZY1yxBT3vGeW,3YuaQf0byew3kRZzaOrvdI,44,10591,Spring
4DAQzURdAiugX3m8nEm4hl,1SUu1Bi7ev9HbOzyVC77qD,69,519881,Kool Savas
1HgCJymAVcOMKUIkBYLOUF,1LGh5vyaoQP9bgTwLSMTyW,57,1739434,Thiago Brava
7mBxJDprUn3C1uRWBe3DJa,5sSnMyOXFRHWNFcC2LgdT2,54,90288,Vassendgutane
6X2kc46vwbRdcoZGzGDQun,75ctWsRuGXmxMxnFPkuEwA,65,253541,Fler
3gvTdUev9xOcUvX8Ux83Vy,6thyTBTGNwX1i95cCGCxJV,32,18570,Marie Wegener
2H3ZUSE54pST4ubRd5FzFR,3koiLjNrgRTNbOwViDipeA,77,4447716,Marvin Gaye
6qVW7dgwSgsJe5w40QECPn,1QPdp5duV6lV4XINCzjwQ2,69,357492,Dinos
60CFGgbdZ315nIOuK5nYmM,7eHcKVhaxOOTKJFZuu3x1h,44,5500,Enno Aare
10BJxp4qvLLBEHtsY72piK,0CmvFWTX9zmMNCUi6fHtAx,66,1797767,THE BOYZ
4Ul1zAOS5SAsNpYYS3FCXv,01tCOipZP0bkn0LjSZ5S5i,46,57099,El Nino
3K94Fd5ZQkPCW8wV6oyk22,3btzEQD6sugImIHPMRgkwV,66,494023,Wolf Alice
44pBzvMbHzREPSnblZbSlo,5ixQSDvAMa5O758xG8MWXT,69,1463094,mor ve ötesi
09erNidgzl2DZysi97bWN1,4oEXworvhegyK83rZwVyWL,62,167807,GSoul
053ChGJlgyezPw6mMRBlhL,28gf2piFx6cAKOMIwcky5a,59,688349,A-Lin
3Ib5nHYN5u2LG12WrU3yRa,6jTjjAjvYvMYfaqi837p5x,62,587642,L'Arc-en-Ciel
