danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.67,0.401,6,-8.949,0,0.409,0.56,0,0.116,0.215,85.311,4P0Zk78CbTCmLqqYtyTiyh,208081,4
0.504,0.509,8,-4.277,1,0.0278,0.535,0,0.0479,0.397,149.941,12ZyM4hBEItwtlzs23Dy16,218333,4
0.548,0.919,9,-5.348,1,0.19,0.255,0,0.0984,0.385,165.942,00QN58Gx571pB1MEuBAcmL,169181,4
0.673,0.85,1,-6.64,0,0.0284,3.58e-4,0.075,0.177,0.737,117.999,4lgFAspCCj6QFU5Pk985kR,355080,4
0.492,0.171,10,-13.007,1,0.0435,0.903,0,0.104,0.258,119.612,21BZ4wYfXfAhvTyiicx3FD,244688,4
0.711,0.885,5,-3.299,0,0.0477,0.0044,0,0.207,0.866,121.978,0cCm1PbOd6nqAPDdA3PRfs,201112,4
0.633,0.327,5,-8.225,1,0.0431,0.784,0,0.185,0.557,149.959,2Ub5ZGPsej0A6YpvzhntLL,224653,4
0.646,0.817,9,-5.175,1,0.324,0.06,0,0.104,0.758,98.178,1mZkvT6wvQGmrW6gHuwOVs,173147,4
0.744,0.71,6,-5.939,1,0.0279,0.393,0,0.488,0.346,113.003,1VnjByC7TUx5A73A4qtgoo,301720,4
0.397,0.535,0,-8.079,0,0.0857,0.22,0,0.167,0.0788,86.442,3BSGyUVqfqCnulMIAOTjqs,202737,3
0.651,0.847,5,-6.282,1,0.252,0.11,9.27e-4,0.132,0.394,197.848,6P47b7R8wNSy1siCrJpIGN,202424,4
0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,4hrae8atte6cRlSC9a7VCO,245133,4
0.81,0.493,8,-7.428,0,0.226,0.133,3.47e-6,0.398,0.475,95.012,5TS2ugx89E0hls8wtrR8vL,272209,4
0.338,0.459,2,-8.827,1,0.027,0.533,1.33e-5,0.22,0.32,81.203,57ybIjaksLjhwgNNwGkUr1,255739,4
0.675,0.724,7,-5.503,1,0.0787,0.0166,0,0.697,0.506,92.051,3xWEI23MLJrD0dpDcDUTW6,233072,4
0.448,0.263,11,-11.98,1,0.0373,0.824,1.91e-6,0.106,0.451,109.889,0KyzXQhY2yzcb1FYCHkZc2,241371,1
0.768,0.766,5,-6.909,1,0.0528,0.244,1.02e-6,0.133,0.74,103.998,5QTWB74jDroxV6DvMqV533,178234,4
0.505,0.283,9,-8.37,1,0.0429,0.827,0,0.0732,0.316,123.964,4enEJGj42a9Nk9Gh7DNhWL,312347,4
0.299,0.251,9,-11.925,1,0.033,0.936,0.00427,0.0823,0.0714,81.488,6DrEGNNOcxzkPcJqmffzbX,136000,4
0.795,0.576,1,-6.432,1,0.268,0.22,0,0.112,0.748,152.089,5TmUGtXYssKCXtGlD5eYfl,115716,4
0.407,0.265,2,-12.763,1,0.0429,0.776,0,0.0796,0.241,85.53,5HjeXRrC1BoeOU2nYTkH6X,83668,3
0.765,0.394,4,-9.253,1,0.0342,0.79,0,0.107,0.516,99.021,5tHorpjAhmQBpLSz4TZVkn,202919,4
0.764,0.689,9,-8.619,1,0.122,0.157,5.21e-5,0.157,0.445,133.986,5WtZkxaydevBBVRgwttynQ,154071,4
0.6,0.402,5,-10.217,1,0.0376,0.695,0,0.0709,0.154,115.017,2iTgD6UyursxU39izbsx4j,226909,3
0.406,0.57,9,-7.764,1,0.0279,0.462,0,0.274,0.58,111.5,4btXKZvLKtOfpIU4DR1MW5,239373,4
0.676,0.72,9,-6.249,1,0.35,0.455,0,0.0641,0.795,156.012,4EjvTCcY0KUinBhh8iPToi,230437,4
0.253,0.932,5,-3.346,1,0.201,0.0348,0,0.319,0.334,112.409,49u6NxoLP5S6kfTYLmUfkQ,174780,4
0.572,0.559,5,-4.853,0,0.493,0.353,0,0.108,0.331,164.969,1ZPQz619gClipJQFKCbreS,251142,3
0.591,0.83,3,-5.568,1,0.0321,0.00226,0,0.104,0.507,134.961,4dXUM3TQuH83Bunc83VsSL,284867,4
0.752,0.761,2,-4.63,1,0.0926,0.209,2.64e-6,0.0625,0.697,98.025,0Pki3Th0SL5rJ5e6ShUbJJ,199067,4
0.324,0.329,3,-10.59,1,0.0361,0.88,0,0.11,0.229,89.796,3ZpBvwSY7FMOiUbPHNxrgT,254644,4
0.691,0.691,0,-7.431,0,0.0312,0.702,0,0.105,0.515,103.988,2UP5L5xOG2RcCa6qoGfTUM,298269,4
0.784,0.632,0,-8.547,1,0.0278,0.238,0,0.0743,0.766,131.03,2neKxnjy6VGzum9qiQJQfa,195391,4
0.947,0.574,9,-6.687,1,0.132,0.00693,1.32e-5,0.0693,0.303,124.974,35u4yRijMBIcZ4t6jm0NEf,243833,4
0.59,0.627,9,-7.522,0,0.346,0.144,0,0.105,0.445,90.212,0eEfwn2Mhcd4Aq0ffYtvhB,160013,4
0.463,0.871,3,-5.245,1,0.0549,0.0447,2.34e-5,0.127,0.317,76.337,4Pkx7DtkNA6N1onCaDXQnT,253775,4
0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,0t1kP63rueHleOhQkYSXFY,199054,4
0.561,0.576,5,-8.527,0,0.216,0.702,4.69e-6,0.126,0.538,84.818,57NV6TzzYS473R7OgmDepf,161647,4
0.776,0.622,1,-6.987,1,0.122,0.155,0,0.22,0.728,94.971,4Vi8UducrptzFYOUtEXlvq,154200,4
0.824,0.572,1,-8.006,0,0.059,0.265,0,0.085,0.289,130.015,4cqpeDzf3xWzS7EXTCWZ3g,232411,4
0.726,0.792,8,-4.954,1,0.215,0.183,7.19e-6,0.485,0.914,122.157,3IomcLhpWQwt1b45aCh1IT,142131,4
0.839,0.613,11,-7.75,0,0.12,0.255,0,0.325,0.457,95.948,3LM6LWSAHNfcYrOdoUdNlg,195625,4
0.445,0.724,7,-6.897,1,0.474,0.137,0,0.437,0.651,186.065,08e9NFNJXqJPUKhX5fX5rv,241200,4
0.468,0.741,4,-6.593,0,0.296,0.467,0,0.345,0.287,100.036,5BfncAJvpGrmlSyW2ZIFzU,162131,4
0.721,0.488,7,-5.573,1,0.0954,0.0266,7.83e-6,0.132,0.874,89.076,3qy9oyZmHHZV5w7BTbWzXA,170374,4
0.577,0.532,3,-7.257,0,0.273,0.155,0,0.139,0.502,141.984,44x5WvzB8ERLLD12xwe1bW,219481,4
0.769,0.631,0,-7.226,0,0.164,0.471,0,0.0598,0.825,143.071,3Zqp5E6iyeaaTeTkqOXtxZ,193846,4
0.674,0.83,2,-6.441,1,0.13,0.0475,0,0.0414,0.674,147.961,6QIfdm88PAipl79C4pTZcn,278333,4
0.779,0.711,6,-8.693,1,0.125,0.0422,2.14e-6,0.0567,0.859,129.929,2lCTqvHxDBL6reQ0NqgSqe,189184,4
0.578,0.541,3,-8.999,0,0.0559,0.135,0,0.169,0.439,160.086,5uPvYhaOSNvSSPYfsP9y6p,239014,4
0.452,0.359,2,-5.943,1,0.0341,0.732,0,0.168,0.274,98.695,78mXeWyY9ZEqOCkTl3nGfI,109907,3
0.573,0.51,7,-5.184,1,0.0284,0.0189,0,0.0911,0.221,148.031,0ALmQwK6LPYk8dkZozCGd9,228760,4
0.469,0.885,11,-4.873,0,0.11,0.00107,0,0.367,0.33,154.765,6DiwQjTwC4NOulyhpXghI7,210453,4
0.743,0.836,2,-8.14,0,0.0414,0.66,0.87,0.0996,0.363,90.173,1q8Uw7aX1P7d0A3HmvZVSd,250201,4
0.785,0.76,2,-8.041,1,0.153,0.0204,0,0.736,0.87,156.014,29w7blEwirDhesTM4NiW9I,195583,4
0.16,0.293,5,-8.687,1,0.0324,0.662,0,0.116,0.247,186.084,3acaDSqgRjQNDkwSnRAG6v,189880,3
0.636,0.235,10,-18.975,1,0.0463,0.992,0.926,0.105,0.272,93.96,52VnZWMXhg0OpvbKZq20Rq,154776,3
0.652,0.802,5,-6.318,1,0.256,0.05,0,0.1,0.835,166.01,51kLUZLVzbkQocf8TdWMtf,142304,4
0.766,0.515,3,-9.839,1,0.0365,0.35,0,0.4,0.909,109.844,3mK8schA7s0ELwIM3XM9ix,197333,4
0.656,0.919,10,-5.674,0,0.446,0.421,9.18e-6,0.113,0.56,135.975,3fVH3yGP1oADhENrs4Oa1R,135347,4
0.592,0.731,7,-5.794,0,0.0404,0.0185,0,0.726,0.392,166.028,6GW4n7EdAV9w8YpAgtJnuc,202563,4
0.414,0.745,8,-5.963,0,0.072,0.175,0,0.072,0.357,119.356,23Vpg46mo9qO0GTQPrPZZS,335596,3
0.622,0.933,4,-3.593,0,0.292,0.0211,0,0.717,0.58,95.028,3dkipq5JPg6y5riVimXRjN,232745,4
0.508,0.647,8,-5.965,1,0.316,0.0551,0,0.333,0.491,86.006,4Lr20YfLsncv5fTSlbWrkV,201489,5
0.48,0.681,2,-7.948,1,0.0329,0.00191,0,0.0794,0.798,92.948,6LoeLAvQEdXuNS9DCWrx8w,216085,4
0.572,0.797,6,-3.279,0,0.0988,0.277,0,0.0611,0.733,89.959,55R81qkDQVV8oEPHFyIF7l,206187,4
0.79,0.578,2,-5.899,1,0.0287,0.0853,0,0.131,0.842,85,6Bi3cBORxExEVCAIvtCtff,184999,4
0.858,0.784,6,-4.183,0,0.28,0.612,0,0.0622,0.443,130.014,3QrBrMbPxOWcCYcwSlxliL,224024,4
0.755,0.634,9,-5.929,0,0.298,0.811,0,0.0852,0.834,173.845,306litzTzjMQqyXlF9HxHd,154992,4
0.591,0.0985,10,-7.394,1,0.0337,0.915,0,0.109,0.35,75.645,6bC1ReCMuL1GZVsujUabv7,76139,4
0.714,0.886,0,-3.076,1,0.0461,0.058,0,0.112,0.752,125.046,3CEs5Jnov3YkmYn0Vezrcr,189356,4
0.426,0.466,0,-10.307,1,0.027,0.383,7.44e-5,0.33,0.296,75.972,4YkU9EOsynUepwNlwxWP35,268520,3
0.754,0.658,9,-7.215,0,0.0439,0.363,0,0.139,0.568,123.948,0XX6TCooYkyqURSeCfIRXI,154839,4
0.742,0.559,9,-3.88,1,0.0357,0.201,0,0.293,0.719,117.115,5jdTgCLqGH6rdEy4Gu7kPZ,148147,4
0.288,0.279,0,-12.022,1,0.0285,0.707,0.438,0.076,0.5,144.887,3GcriCXRnjAUFm5hrPpT1L,265947,3
0.511,0.536,0,-8.661,1,0.0302,0.256,0.00265,0.122,0.357,90.358,3PKtemUKxiDBvBo7tpQ8bG,276187,4
0.779,0.839,8,-5.249,1,0.359,0.124,0,0.101,0.567,99.816,2r2Ia3y2HhI9ZhvfnzoUdl,178291,4
0.79,0.594,11,-7.105,1,0.153,0.04,7.4e-4,0.107,0.618,142.004,77wqg8YCuX9ByRPxq4YW1Z,242893,4
0.797,0.614,2,-6.702,1,0.151,0.376,0,0.346,0.675,100.085,7vN1BiKU9EFlCRbDURl67V,192000,4
0.517,0.576,7,-8.243,1,0.0302,0.222,3.61e-4,0.0861,0.539,143.016,1ZRvcYcCY5z7H5e3M4XRSs,174950,4
0.81,0.473,11,-8.885,0,0.399,0.453,0,0.196,0.462,123.999,5m8cDpjqSOTXtAXxoemhHi,287662,4
0.665,0.336,0,-14.133,1,0.0292,0.664,0.142,0.0805,0.397,180.059,6RTVLGehKEY9bNHelsPb9y,163012,4
0.66,0.903,7,-2.289,1,0.104,0.164,0,0.118,0.862,130.993,6VDDE3UVEcNsNy3UU6MznG,194627,4
0.692,0.685,11,-6.556,0,0.0407,0.231,0,0.132,0.511,148.075,4mISKQLNxhJwz4KzfO4tcA,212720,4
0.81,0.777,5,-7.938,1,0.133,0.221,5.55e-6,0.159,0.344,92.007,6PYzonRFzLD4Y7QL4J7sfT,135642,4
0.881,0.706,10,-10.051,0,0.0689,0.244,0,0.284,0.622,109.982,21pObgkjeIl4QYHLdg8yeo,164216,4
0.747,0.681,11,-7.037,1,0.516,0.227,0,0.0917,0.716,89.938,1rsukNJlLgGBtRw4YqSkVm,165147,4
0.726,0.902,9,-2.3,1,0.0712,0.135,3.22e-5,0.108,0.415,175.919,1lyT9DtXlF7bjiwEurRpRU,223667,4
0.735,0.662,1,-7.862,1,0.05,0.0104,0,0.153,0.124,87.999,3v84EI4rMdsqJ95MxwIjQa,101353,4
0.649,0.915,0,-4.195,0,0.0909,0.44,0,0.0965,0.815,172.176,1yz7wQVh2A3cCED0QPpfGU,186779,4
0.848,0.575,5,-9.969,0,0.14,0.26,0,0.136,0.359,97.993,3bCfykgK78UHYn5Dtnjqhe,225409,4
0.863,0.685,9,-5.171,0,0.176,0.609,0,0.091,0.886,130.029,5seJZQnPdkve2lesng3LrB,145027,4
0.448,0.248,2,-9.996,1,0.0297,0.926,1.96e-6,0.0865,0.245,135.964,04m3HEBXDoymKXT1az6gXa,299533,4
0.915,0.523,11,-7.316,0,0.0672,0.196,0,0.121,0.777,118.009,6XDZ4G6QMfqahPvSaXp6AB,178462,4
0.842,0.619,2,-7.518,0,0.222,0.435,0,0.0744,0.513,125.905,3o0W5hLx7I8bfmBE8FVHWQ,210000,4
0.951,0.458,1,-8.677,1,0.267,0.0194,0.223,0.278,0.494,99.998,4x79VTxsny238G39AweIq0,135900,4
0.677,0.542,11,-7.01,0,0.341,0.0729,0,0.213,0.46,123.751,6XkEw1h2Hq4fGnSm0JuSIs,199213,4
0.585,0.502,8,-9.325,0,0.0768,0.142,0.557,0.135,0.248,143.034,6K74pRmxHkSudhOdzoHxwE,221938,4
0.651,0.563,1,-9.964,1,0.357,0.261,0,0.098,0.389,150.158,1O2wgYfOdpcoWnZbdbrpMh,291200,4
0.678,0.544,5,-7.505,1,0.282,0.121,1.2e-6,0.119,0.266,74.93,5bYINUZAHhHaC4J0sdeWnl,215225,4
0.679,0.44,9,-10.553,0,0.0469,0.341,0,0.12,0.231,125.006,4bbnjtcuMyojxMOIt4QeEr,142667,4
0.779,0.512,2,-7.162,0,0.107,0.0202,0,0.0711,0.431,104.892,2MDp6d6schO8itk2pe1Xs7,165585,4
0.895,0.539,4,-8.736,0,0.354,0.338,0,0.123,0.802,139.906,6Hkq6hOIViCGwwuJrarMW6,158571,4
0.807,0.613,6,-7.955,0,0.175,0.0191,0.00316,0.287,0.533,100.036,6qz7XM4Ysl3z0rEcInLivx,188693,4
0.808,0.719,7,-5.544,1,0.0485,0.269,7.84e-5,0.066,0.892,99.011,1UozIJsPRJVXDRG08AgUQP,190000,4
0.927,0.953,6,-5.524,0,0.0915,0.00237,0.466,0.31,0.915,123.983,0mKs1tMPvyVVh0Vb25IYq2,206588,4
0.848,0.799,3,-6.556,0,0.0696,0.042,0,0.0696,0.868,114.942,3bfzlKH2WVXNvLcxEky2k5,203447,4
0.492,0.237,10,-10.441,1,0.0432,0.827,0,0.129,0.204,77.224,6mm8YEFRr8sUudimZtrTLs,265547,4
0.394,0.398,0,-10.202,1,0.219,0.573,0,0.313,0.361,78.438,6W4SftknKhWj0iFoHN7aYU,174300,3
0.766,0.398,6,-8.189,1,0.0303,0.493,0.00118,0.119,0.092,125.051,4JPSDfkcSSuvKLzsOS3RwU,202920,4
0.684,0.591,8,-6.365,1,0.133,0.0238,0,0.104,0.475,153.894,0LrMOOWp4gELOtKwpScPoc,236899,4
0.802,0.422,2,-12.587,1,0.0865,0.0505,0.00615,0.042,0.587,112.011,0YGrIVL3Qf3nZByv5VA4BG,361077,4
0.458,0.669,0,-5.758,1,0.0269,0.0199,0,0.121,0.325,150.11,54EUv0c7JQHRZjy6m9Axmp,301560,4
0.649,0.294,8,-10.736,1,0.207,0.349,0,0.131,0.858,179.884,67hYfkegE6sWIenyYH6Gov,170027,4
0.52,0.444,0,-12.86,1,0.0423,0.515,1.07e-6,0.594,0.233,77.154,0MRQMcMCp9aryBBl8IDP1H,215507,4
0.678,0.911,2,-2.708,1,0.0404,0.0401,0,0.0957,0.55,91.998,54hqiJnShbAYKaX5HRQwSA,138070,4
0.871,0.904,8,-4.654,0,0.0515,0.0751,0.494,0.225,0.691,110.074,1Kf67n7vPwlk6cGoHLmtoD,157205,4
0.788,0.473,0,-12.744,1,0.0328,0.489,0.254,0.109,0.81,105.429,1lNHWPDvKEbamKezpLq7HW,160347,4
0.643,0.761,0,-4.071,0,0.226,0.262,0,0.119,0.345,167.934,1tKSESuh7Rdpwe3bqxiWOH,163098,4
0.747,0.649,8,-6.218,1,0.218,0.333,0,0.172,0.84,88.011,2qRN7PWiHRLprw4FpDeI9N,200733,4
0.49,0.666,5,-7.927,1,0.0296,0.79,0.274,0.165,0.839,131.989,5uXc8RpwAwKylPa0qeBhJl,223267,4
0.837,0.743,9,-5.558,1,0.265,0.0647,0,0.115,0.439,140.04,0H83NlbHUaSN3hRqUnN0dT,165120,4
0.649,0.81,4,-5.574,0,0.0486,0.0651,2.32e-6,0.0847,0.634,103.157,2smSAM83X6eOLUgDbm8Toe,221493,4
0.716,0.499,2,-9.006,0,0.0786,0.64,0.00212,0.11,0.199,128.034,2GIK8DmzMAPdZTNXLGW7v3,196820,4
0.41,0.551,0,-8.909,1,0.431,0.034,0,0.0955,0.345,193.633,2NjgNtG2oTS3RJsrWxlgnG,229983,4
0.563,0.663,1,-7.079,0,0.215,0.667,0,0.198,0.711,84.458,1MDocvcanKrq5mgObEG5z7,237218,4
0.268,0.829,7,-5.17,1,0.101,0.00107,0,0.157,0.351,199.886,4kDgnKgZTX6puRz9EoNjle,165967,4
0.784,0.593,3,-6.078,0,0.0725,0.452,0.485,0.117,0.524,95.991,1B5fbRxnB26duk77yCBWvS,235000,4
0.663,0.42,11,-10.4,0,0.0324,0.445,0.791,0.0637,0.722,107.717,2S7cEFyXQpmwPOxLx8iqO3,182533,4
0.521,0.858,6,-3.03,1,0.0287,0.00645,0,0.114,0.61,125.911,0vykxEcemqcaNB758Da3Z5,193942,4
0.536,0.296,5,-7.451,1,0.0346,0.892,0,0.0873,0.151,122.907,6TBJkXHPhu3EsMk1bshwuI,240907,3
0.804,0.946,7,-5.949,1,0.352,0.002,0,0.359,0.745,150.141,1ipSpQfzBbhPFhYm6tfVIz,146880,4
0.634,0.409,4,-5.517,0,0.0501,0.557,0,0.102,0.249,116.112,0T4YziOpifV4Eo9XsMPp2X,195919,4
0.577,0.849,11,-4.978,1,0.0335,0.169,5.78e-4,0.223,0.427,87.008,4L7aMr6v0ckX3rQVCS1dy0,228202,4
0.871,0.47,11,-7.202,0,0.0894,0.0599,0.0841,0.109,0.377,136.002,3nLuikFtBQKiFAq2XUPdqv,228296,4
0.775,0.889,0,-1.923,1,0.0678,0.142,0,0.34,0.754,102.998,04CPpi0k997rSbdlzcxdM8,208544,4
0.681,0.771,4,-4.549,1,0.0515,0.0261,0,0.116,0.459,98.023,3FI3mWKs9uFmnMWf6dfGjy,179658,4
0.723,0.357,0,-7.796,0,0.0916,0.107,1.92e-4,0.0884,0.343,180.038,7zNGzcGEnfVld7PdlXSeSa,131333,4
0.51,0.427,8,-5.406,1,0.062,0.186,0,0.46,0.512,68.901,1zzyjgwQrOj3p5Gjc7KLo4,180000,4
0.783,0.598,0,-5.948,1,0.0522,0.195,0,0.0805,0.562,100.021,6vKKmb5vHgRX76sksS2j0w,203778,4
0.37,0.331,8,-9.643,0,0.0383,0.325,0,0.1,0.0649,132.272,2m1gC6k79JDXgySEQzyDOi,201344,3
0.657,0.328,4,-11.402,0,0.121,0.572,4.34e-4,0.114,0.36,115.01,4Tl7l0nfyZlSfr55uzfrv4,152348,4
0.794,0.701,6,-4.186,1,0.0403,0.0775,0,0.0809,0.447,103.046,7uN7Js6oZglPOQbhSiX3sj,185807,4
0.53,0.341,2,-11.377,1,0.0313,0.836,0,0.139,0.467,111.81,5NvsRbIoMFMqBAVFHn1f3X,300000,4
0.669,0.703,1,-7.457,1,0.237,0.0428,0,0.109,0.237,150.142,0eEsYDnb0LPnIpYy2cj57s,222400,4
0.849,0.493,1,-4.1,0,0.0417,0.456,4.63e-4,0.133,0.447,97.012,1l9G7M8gNyQsgOGWZGoQsT,175240,4
0.85,0.533,1,-6.726,0,0.0464,0.0376,1.87e-4,0.0469,0.278,110.011,7pyjX48CPTw2AOc40AnJrc,185510,4
0.539,0.373,10,-7.914,1,0.0372,0.717,0,0.221,0.146,64.005,06nEcSS9842d2PpVfFxbTY,253326,4
0.783,0.565,10,-6.714,0,0.0987,0.15,0.00159,0.129,0.668,114.026,7xXGQNzX1fqKgFr4M3pO6B,173264,4
0.478,0.437,1,-12.58,1,0.336,0.0583,0,0.291,0.397,84.953,3RsY8sSZNRkEtTB4uBZAe6,281625,4
0.742,0.551,2,-11.89,1,0.178,0.319,0,0.207,0.555,159.94,6TbSKs6pjwn6B8T2UbPhBj,196500,4
0.564,0.455,0,-9.061,1,0.0284,0.502,0,0.0651,0.287,132.582,3fIvbctepni5NNFrgCJAn5,189773,4
0.6,0.915,2,-5.539,1,0.2,0.00196,0.00544,0.142,0.483,174.979,1iCjYrupvHFPXlauK7Vu25,138675,4
0.628,0.572,0,-8.407,0,0.0478,0.4,0.0687,0.178,0.223,121.942,2GZaEiqQ6QTo964loSzJEw,236408,4
0.167,0.3,7,-11.196,0,0.0312,0.682,0.311,0.127,0.0544,81.919,48qdLlZIk6e8qeVPpthXya,208000,4
0.868,0.635,10,-6.352,0,0.227,0.164,0,0.0898,0.621,90.019,0kCdXeYJS3wyhcvOonRmeg,205500,4
0.681,0.836,0,-4.236,1,0.0477,0.109,0,0.0988,0.649,124.966,0oZT2aKB40fzyHzqcXE3H3,212893,4
0.351,0.259,3,-10.214,1,0.0303,0.959,0.00134,0.0957,0.165,84.743,4zsBRIO1wavhAXug2hHSSU,238941,4
0.706,0.74,8,-7.375,0,0.0355,0.126,0,0.2,0.558,150.118,6JAezQjLfd5CopZ5klhzHu,196653,4
0.459,0.994,11,-5.589,0,0.0632,0.00294,0,0.75,0.627,164.986,4NuH8DU6PpMJ8H867lmuML,235933,4
0.499,0.627,0,-5.446,1,0.0303,0.5,6.39e-6,0.0987,0.217,131.049,1qWKjtVh1vWuzG6s3CyOPV,209653,4
0.771,0.722,0,-7.024,0,0.338,0.319,0,0.0888,0.345,152.122,5ZbsrH33LqvjY5XM0gyGMS,170509,4
0.697,0.562,5,-6.576,1,0.0685,0.464,0,0.109,0.578,139.805,2RqAfUjBhBYuTtYDz7e00l,216042,4
0.571,0.844,7,-3.939,0,0.0432,0.0564,0,0.0867,0.339,149.855,5knZBJiKXYS7eKj7YrtAV7,201120,4
0.663,0.558,2,-8.776,0,0.0461,0.0647,0,0.116,0.0918,113.143,49yJ2xMmkFeadxi2Ua0rIn,148673,4
0.341,0.435,10,-10.035,0,0.302,0.341,0,0.185,0.387,175.036,3bG3G0Ote4ly6xXM9We6W2,228187,5
0.722,0.889,11,-4.839,0,0.0551,0.242,0,0.0792,0.906,150.01,5P6TLP2iIqbmpqwrXn8Udl,233604,4
0.787,0.653,8,-5.763,1,0.197,0.186,0,0.74,0.806,92.009,3USiy3FNPdzZ19uQeTzIel,324000,4
0.664,0.659,5,-7.866,0,0.0889,0.0148,0,0.658,0.573,149.97,6ZXHy5dHvjUz3rXxQBll8I,210141,4
0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,3vkQ5DAB1qQMYO4Mr9zJN6,292613,4
0.467,0.481,2,-6.947,1,0.0255,0.227,1.89e-4,0.11,0.248,147.886,3CiF9D8iuVhZWDvvjf8HpG,221240,4
0.616,0.635,8,-8.673,0,0.166,0.188,0.0108,0.282,0.462,149.975,0sXotOhh2L1FmVbr2IKmq9,135200,4
0.825,0.712,0,-6.568,0,0.036,0.514,0.0032,0.0783,0.905,105.171,2oHZ1TeuBSxvDAw0sibP1s,230680,4
0.792,0.76,8,-5.471,0,0.151,0.257,3.92e-6,0.291,0.469,142.98,11ShjP4moSAqYDRwS3Soya,206588,4
0.228,0.263,3,-10.12,1,0.0275,0.896,0.317,0.103,0.224,83.903,3HRMOZk689zaR3z6NpEdfu,204240,4
0.872,0.62,11,-6.888,0,0.332,0.138,0,0.243,0.849,126.047,4b9SuUqaAdSrRexMXtt06w,179048,4
0.607,0.476,10,-11.076,0,0.249,0.0773,0,0.113,0.347,122.976,6F609ICg9Spjrw1epsAnpa,245227,5
0.41,0.618,7,-6.054,1,0.0311,0.839,7.62e-5,0.15,0.213,139.845,4i69rFBMTOOucN2QE5bSbq,256833,4
0.591,0.813,6,-3.653,1,0.309,0.0552,0,0.202,0.412,99.326,6jXBsPU6y6rjddzNtkcAsg,217000,5
0.342,0.275,0,-9.452,1,0.0522,0.897,2.63e-6,0.101,0.22,169.301,2ewyuZ3f7piVHokM9ubReO,320973,3
0.799,0.515,8,-11.542,1,0.34,0.781,1.45e-6,0.119,0.402,140.108,6Y7C5lOJ2bUvSSWE5Ut4G2,196956,4
0.656,0.522,10,-5.84,1,0.208,0.267,0,0.111,0.407,173.051,7BwBotq7l4QE0gjvzbl0ta,162312,3
0.736,0.663,2,-6.482,1,0.226,0.0873,2.28e-4,0.151,0.496,150.029,0sl32EXdMbB9Ml5ZArh04C,201453,4
0.841,0.609,7,-6.845,1,0.347,0.219,1.17e-5,0.382,0.611,141.086,2SSCtasL6H9ckzCJAlBcgW,165360,4
0.65,0.687,11,-7.932,0,0.107,0.283,0,0.237,0.335,179.901,05MkuUgmdQ5fcL4BIeXAlz,161625,4
0.859,0.54,5,-6.775,0,0.0825,0.0329,0,0.0976,0.554,145.02,1Whf2ZaesM1gXlU0z3Fslt,231333,4
0.868,0.575,8,-6.993,1,0.119,0.313,0,0.43,0.547,103.971,1AaLNdCPp5A5mq1dYu4Fx0,169043,4
0.498,0.647,1,-7.631,1,0.0358,0.00427,9.87e-6,0.146,0.257,163.87,0Lw22qDGSOofupNG94xJ8y,258573,4
0.477,0.263,3,-13.541,1,0.0393,0.58,0.00121,0.152,0.19,79.339,7s0OcFY2Lnf5nkKf6mKBvu,197953,4
0.543,0.686,10,-7.061,1,0.0285,0.00601,5.23e-6,0.133,0.375,95.995,1YW369EbVyjpeLE3YbsjKQ,208320,4
0.529,0.521,4,-5.916,1,0.0489,0.352,0,0.35,0.948,120.219,6UbwgNWZxCGng6wBRHIeHk,125641,3
0.846,0.731,10,-6.637,0,0.259,0.456,1.8e-6,0.0991,0.276,148.074,0opGwvBxk9r93n9Lr6cCit,135773,4
0.257,0.707,2,-9.761,1,0.0365,0.156,1.37e-4,0.0641,0.543,169.804,3deBoKBR9l8qdgraJ8ZKhA,144840,4
0.798,0.742,5,-5.588,0,0.0467,0.0256,3.68e-5,0.0749,0.934,139.996,4ZU4yHDLZcMcy8BF6Y89fu,198857,4
0.374,0.145,0,-15.204,1,0.0371,0.91,6.63e-4,0.17,0.386,126.098,11jQWYnfBU9epti6t8bg0f,122507,4
0.937,0.513,10,-5.843,1,0.261,0.00155,4.39e-6,0.122,0.237,137.953,6DYhtpfCTasCnkDJAFMqGJ,157135,4
0.79,0.688,2,-5.474,0,0.0319,0.0996,0,0.111,0.815,97.483,0q1H8leLjzZvjHhgNBiVOx,146840,3
0.658,0.565,7,-8.41,1,0.0398,0.0674,0,0.249,0.345,110.1,5aj9YYWJXnO4h9E5qIGXNb,184381,4
0.686,0.666,0,-10.023,0,0.066,0.378,1.8e-6,0.123,0.438,160.447,24GcxfpH5DaUCvqBGrTGoU,225169,3
0.509,0.643,11,-6.989,0,0.0486,0.587,0,0.178,0.454,159.846,3YB8nipMIp5h5iXM23JvEx,228169,4
0.499,0.131,11,-14.228,0,0.0402,0.982,0.932,0.116,0.148,118.634,7tRggC8j19mE7UZmrMJd1N,153731,4
0.829,0.748,1,-7.634,1,0.0726,0.0419,0,0.211,0.224,113.974,6kJ0GYDwEUGkuMIq5l85E2,273684,4
0.598,0.788,6,-6.534,0,0.203,0.546,6.25e-4,0.1,0.685,103.497,0tW4YbVJ0z6CeQjYBFd09V,188932,4
