id,popularity,label
2gyILuu2mUV4iPwDPmxyRZ,46,Polydor
2xjsbsNTJcescHlhzPNWGf,34,Four Music Local
70TCN0FwuTcQaWgfe3NQap,0,Vertigo/Capitol
1BtXBDZ9a6WwPay6XPgSvu,40,Atlantic Records
5GMAtv4CU6GYQMo36Uuiqc,68,A&M
62mtpEXdg2r2qpWdXtDtOh,30,disco:wax
1DT4gvreP95AHXLDUWjeqB,49,OJ Fam Entertainment
3YwDYaotfLveaQMFTJGy10,0,Eardruma /Interscope Records
7m0SOv3w2R36r4Anb8r9gS,33,Sony Music Entertainment
0QfE3nGHkx2egx9ULsR8wJ,0,disco:wax
18EM6ppE0qkSQD1Gz6dBkm,37,Ojos de Luna
6XzkHB24EfM5QYRThm108y,0,Uggly Music
6BkVr5GK6sH92bdKBQ5Hsp,36,MVM Production & Padu Records
49K82qcZN4u109e6Zw8io1,69,Generation Now/Atlantic
4tp4xPxooagRnezSt77Z8g,26,AK26
707uAk4QeoapehDGCcZeWb,56,Only Perk
4ut25Jd4NVCZNxTxR0xXHO,36,Parlophone Denmark
2YO1F9DHVEzXPriA1JHoOQ,5,XL Recordings
5qTdKH4RQwiXOBo6l3KZnS,29,Kalazh44
1SkjS616tH0mUti7wGYUGB,57,Atlantic Records
0qUxLChhICXvtHRjNR1oqm,8,MEANDI
5KypTqY5D4Szk4rlDoQoKn,53,604 Records inc.
3no6YVGaUUBPQjfeUbajXL,46,Mind of a Genius/Warner Records
6p9RKbcVgkZAywso08I66T,53,Universal Music Oy
1f1BLy3lEkCgA6wfrBi1my,43,Global Records
0mwjQZsJetFaoara1PBHok,23,Universal Music Pte. Ltd. Distributed Labels
7qE3WaOVAAIxgH8WtjbBBj,69,Method
43C0UQIbrH7JAUWLcLv03z,0,Aroma Music
1FhH8p8OExFdr3ZuOnoJ8I,0,Party Makers
7Jhiw2YV6UxMUX6KorLSYq,32,Universal Music Division Virgin Records Distribution Deal
7nJgipyLnCNRKVkXbuMDfa,57,Paid in Full Records AB under exclusive license to Amuseio AB
6SnfVxWDK8VUwyUiM8hed8,35,Panik Records
329TF77PAYo1NqXsAskjfu,49,Epic/Record Company TEN
3L43Bep6SG0TMG2Bz4ualG,0,Marwan Moussa
5qCNNuTy2fkoAqmUDyXXa0,20,PME Records
554E3KoKjuUV5z63l4wuKW,14,Virgin Music Label And Artist Services
3ul3pGWMN6Nr5B1vripxsn,61,Virgin
4Rt6psVqmhnvrZLEoHocb6,0,Streamline/Interscope
4ls7QOvWzu4OGaQQSiKeDE,56,YGEX
5hPdSaZqHPVWWWTgvP15vX,29,GREE CASSUA
3u07qhwznZ86MMB3xvkqW8,27,chillwagon.co
1EGb6YdddYRERk0zZrn3ft,43,Fi Vita Sigma
4iSYsg1igeePop9kywGnhl,31,Taylor Gang/Atlantic
5FQ4sOGqRWUA5wO20AwPcO,72,KAYTRANADA/RCA Records
69npHMk8I1Tb5J9WDkDm7L,22,Universal Music Taiwan
20FVdE2JlNZwcPFlDqrYgC,0,XL ENTERTAINMENT
5cWMhBHjSqIhF48hmeugnk,41,Magneoton
4AiHymEZkvxUXxt4yEWwzy,19,Majid Almohandis
1MRT2V3JLYB6fL2TLJy2Rd,64,Atlantic Records
3ABSnnYlRDgMTykDXjsqeS,43,Universal Music AB
5v21w6U0gV6srbAkCUs02v,35,Angèle VL Records
0mfnc7SsR5leT1LxsR1Ric,48,Warner Music Russia
2FLgNxla9pc9vQZ2ZLL7aJ,19,Double O Records / Babygrande
0eGmqNX9JodHrYuVRffWPH,53,Husla Music/WM Gerrmany
2rXqr1wMTX1ULlszIUT1lr,65,Hammer Müzik
6DU8SBRiBCdFe2pa6xlhv7,37,igroovemusic.com
5NNp1fB0lJlcWXEhiiY6Ph,57,TTW Records.
07poRopDYQ3uWX0wAy584f,0,SSJ Records / DALE PLAY Records
4FLzhhnUwKwZHLGSTaX4vz,54,"Mentalidade Free Music, Unipessoal, Lda"
3LFp5jcbxoNSfQoB8TCASN,13,Alda Music
1Ni07fF8D5JyUiMPrfdPwH,47,RCA Records Label
6rdg5bFcnXzauabRgQgn0P,14,WM Finland
4iu6YVlKNgVto50RTdPGR8,32,Universal Music Oy
06gp9EKlRISiSNv02FuSEo,24,IRRSINN Tonträger
0m0UaXqsD3lE1LlFhGi0oq,11,Universal Music AB
1OCCUAWdigeqpptJzXYuhH,0,Independant
0Crqsycghs0QMvbMGLeWCC,47,Anakin Records
2jtEs0Z2TiPXx38PMswiSY,40,385ideal
1WrFPQxFwA2MPpAPzNh9K0,47,Xtreme Sound Recordings
3fvioovr8sbuH3SeKUATJ2,0,Bloodlines
7mNmIUelzGXzoV80xWCJJB,31,Fundacja im. Zbigniewa Wodeckiego
5UY4Cgt5liAl7WscIImiHn,37,Rock Records / True Color Co. Ltd. / Steel Wool Records / EMPIRE
41uurV69BIoO6FwaRdXkWo,2,Zhara Distribution
4OfbPaDT2eJxdPiiqhegLw,5,Purple Cow Records
4XtaMclQO8KQGlQXrkRpxB,0,ארומה
3L0H4RjVXpEkwfDgi3XOdf,75,:):
5GmYCjp94RcYW4N0isdEZX,0,光復香港時代革命有限公司
68GWx3f6lC31MXhDqxxZq0,30,Wilde Westen Records
1b0MSmFzfmSR5dgyZGmuI4,13,Universal Music Spain S.L.
0UJhhj5bn5AGAjryFnhueP,78,Interscope
0wQDf56X7aacaj7V6tVo8I,28,OY EMI Finland AB
2iPZkrN305Ow3wO0LL90Cg,55,Records/Columbia
0GXufAHzYMgojRRyIj4wb1,12,Wilde Westen Records
7B5QeVfOY5EN3EgNyz8DEw,55,T-Series
7asbrxp8bH810fJDpKiKUK,48,Ebi Music
5DfoMTrfErjlDnG79h6cKI,48,"MSFTSMusic / Roc Nation Records, LLC"
4VnfMoUxdKiKhEEs5kpJd9,48,Arista
4RvsaOohCWuzqXM7MWiFhx,42,WM Spain
4257hXQ3Msts5H4RZGrVHw,59,ABYSS COMPANY
5fTW9efdCtxCLOSWO70iLe,49,SUPRAPHON a.s.
4hJr1e0LVueZrjxy2eAeWj,42,Universal Music Polska Sp. z o.o.
77VlJN8XwhXJU0EuE4esjh,15,avex trax
62hx7ET43oGErf4DVhCGLD,50,URBAN
6DY1KKsp23hFORfxIKXc3b,1,Yamkee Productions
4Pz6yFpQb2cj9f0HZ5nTy5,32,NA
6EhPEtJlrMQ5InzYm4adRs,20,ChabakaNet
4LLOdnu56wQ76zA9P0SqkD,0,"Tony Igy, IU & Nicky Lee"
1STVcaH3fjDGBxtehyrua5,4,WM Taiwan
7ESgtrLe0Jo28LyEyZWkoK,0,Sumsounds Production
2JjQLYMtepnMsOzAdRCZkY,13,Asfalt
0OComZMNi7kK7ePMG7tf5h,52,Groove Attack TraX
3Im06MfMwhgqCBBmVpsl7n,30,Sony Music Entertainment
5u7kIkDexKBT2QVOn5V0Hy,0,Naturkraft Silvana Imam
6NNqD3Z4ETW7AgEKjV6iII,55,Not specified
3K8Z3HFUZ7c0n84OPrJnlT,26,WM Singapore
7N34HmtJfPT3YPbXU80Wk0,33,Fonal Music
224WSwGhMgrGmwEGgYKQd5,0,M-Eazy Music
2oEcytQ5u5QtR9VZc2XgE2,54,Atlantic Records UK
33PYcY5m2zHwJ32YtMYRQp,40,Sony Music Entertainment
6ALeiQaJvC4eEejnhIqvjI,28,Universal Music Italia srL.
33HmFkXN9HShvkeT0YwAdd,44,Universal Music AS
1rtSaNbyobQXky3mBuL3Yv,0,Milo K
1adwtk6TkNqndgGHICCF6E,51,Haval
0dHtpJanYW0mYxdRnPH6UN,5,Alamo Records / Interscope
3ykpSVUooWsbOBG0El1SwA,34,Mok-A-Bye Baby Music Limited
7uhBra7AiFJm6Nd6YGpqGp,68,Som Livre
6uOlhYbHTFoxqEdIqmgUjr,47,Atlantic Records UK
3ihaxWSKqHqFYfFDZguDsp,37,Top Notch Music BV
4ritXPBHubIqHKVL4wSr62,43,Elektra France
0NeufvZchwY3WqAwHnzB1f,5,WM Finland
4awt6pJXHt6HKH89jakw4Y,24,NBL Sp. z o.o.
1Fl9ili8vn7fIW9oxiCvOh,51,Universal Music Ltda.
3NTBbNcEuBN3XKkUfk4pil,57,"Marshmello ""Tongue Tied"" ft Yungblud & blackbear"
2Bh9zbf8tiPiy7L6y6kzxW,28,Global Records
3tt501jZ2kZJsRCu6wGRhJ,49,Urban
4RZHZNzImuxWqpWqEPNWAe,33,CAV Records
6AiVOmJtnZoz097rnYCn9f,54,WHY Z MUSIC / А+
4AjyDlXDeKxDP6uLnmHAHQ,32,KUKON
6ILsQLkmpgl9kVVuijbBqr,34,Rinse
5Oaip8Twmcv0at7PChu6pF,50,Columbia
42k0CCsQMDQ1f2FwMLpSZ7,37,Cardiac Records
2jUTBx3lCcnCXlImztzGms,43,Thuy Nga
26BW0imKwPB7aLx5QlpyI8,13,Sony Music Iceland
68hAelPIqne9UGRKt1ojiM,0,WM Italy
1ACCwSSCivKpP4ngZ4su8u,31,Step Dystrybucja
1NKxgvlWD7sd2LqDYYVxI3,44,Universal Music AS
0Y1qNn1HPm7HnJo0LapexP,22,Universal Music Oy
5QgUK4vAMv4GD4i9ZbKbsO,60,Four Music/Two Sides
4IlMQ162IwQMFvTY9LZyJO,62,DMS Records
6XZt4nuZH6nrUOaciOGfdt,41,Universal Music s.r.o.
7mY5uacsti407znxyVaI2s,13,Joker Two-Face
5NBvxR9saJ2OL3QLCha8yW,60,Columbia
4fg5poNVFhqlldfPzrPrMh,52,Richie Campbell
0QgMB4zfAiJdQBvrIwSYdP,47,Universal Music Ltda.
5NFN9HK3cvDaYnEtmHUVbo,57,Indochine Records
7LcfEMAeF6GuFo3sjbqd3Y,0,Denver Grey
3cKlEnNnMwkZEuxwVJYWUi,0,Rec. 118
355AsSXRIzvCRZF6uVUu9s,0,Aroma Music
6QeKLlbz9P1C0ZKQeKOl0u,52,Lamp und Leute
3FyjXctWdZY4Rs9uOUtLYy,29,Wovie Music
4sO9GxYupSVEJ3rRsaVpnd,47,Platoon
2z3NlPY0n0gHJPCPqrzA6V,60,Cash Money Records/Young Money Ent./Universal Rec.
6iGIjsBt4RJQFYlBBiNk39,0,Bad Boy/Interscope Records
5XprpRh4BF7tMlQYnRaJfh,26,Elite Musik
5o7w7fuEnqfCTNxKdYLHnj,0,SINUOS
0mRjvB3HLxs4Myma1f8vps,0,P2018
7xALbeKal0s32U5qJ488Bl,24,WM Czech Republic
25KJ3Be6nm3mvFOOKZU2TE,64,Polydor Records
51RQ0jNZDRzGtBUP8SGw3G,0,The Eight Note
4XOpRI5PgYWkkcaU9bLEHV,26,UNI/MOTOWN
1jS6ZTWvWPREzKo0UBE085,23,Epic
6QHNSKfMuYlyN1VQV1KD3K,0,Spinnup
3E50VLZVlEIytcZxzET6ZN,26,Flex Music
6pu3veyYxuX8M8BDANEcNJ,0,Disruptor Records/Columbia
0bmffwUgvSd8Zwwaab6KZc,14,WM Sweden
5aE17GzAepbVBZSEmX0mnb,35,recordJet
2neCA2QvCmVvpfT00Oz7Bi,58,Musica Studios
2R48LZQ05AT33oKHCBiCJP,39,LON3R JOHNY
2c59HJi8Pa1VBh853LFtsp,38,JMrecordsDigital
0FUNt6SqzP3tPUDB4d8p0s,35,"Records Label, LLC"
0hgt3tZlHEGukN56ueTGcL,67,RCA Records Label
17aVuO6MUHFqKyoC46GEsR,0,Delta Sound
3t3qru477ha4zsn7zrnosD,5,BLAFFI
4QtU8mTRBvRStmy3N8XsxM,0,Universal Music Group
2Q0p78kNm42oJY0d1s9Otp,65,Aqualoop Records
4ynLSCZ4KGaB3mIbYHb2dw,46,WEA Latina
0ZZPKcI9MClojLecRZguDs,46,WM Sweden
3xaQn6IeDQVQOyL3SerKdh,41,J Storm Inc.
5aQdVDQFVq43QFPPdSmUO4,73,Sony Music Entertainment
1ZBTXjYQtrZuBRYGTIcuva,41,Ismo Music
00cFCDHS48GY9LlaEThN9T,41,Modissa - Ahmed Santa
4TM7wmWEakp4xk1ZffVkL8,64,Monkey Puzzle/Atlantic
286FlgDBswUS8B5ZnX6txR,30,igroovemusic.com
3GieRFjlHGGXPOQalxWriH,29,Ramy Sabry
34vnc9jw88xOu8MK8NR1Tp,17,Urban
24Lg1myXKsBmLsNCd2Lq75,0,Unknown T
7o7HtUkmzj0TNFCBmoRwZr,62,Universal Music Polska Sp. z o.o.
0cGR2Jl7MpEfmpILqhlvXo,0,ILS Vision Music
7blZcjITqx36A4B7WyuRy5,28,Tha Alumni Music Group/88 Classic/RCA Records
1hP9oxDrGB9ryybOuc3L7I,44,"MPM Productions, LLC"
7s9fIAQH1wDFzNgjjC8Ozm,26,華策音樂（天津）有限公司
2jaQsT8cwtVV4NnPWnoeoc,0,Ego
0hivbZm1p1CKsyCaV2t8GC,43,SEL Music
543hTo5cDn1w44bkJQFL0W,0,Panenka Music
3mYfeERSi1IeIA0Nq0QY7M,38,Epic Amsterdam
0n3cR6iSVZ5AFwVrC58dnJ,47,Artsounds
6o7Xe44AAjgBzpseL6YBRf,0,641519 Records DK
18nxDmAYfVqVjXj7Td8fqU,0,Milion+ Ent.
2p1tak0rA9GhCQUB4iPpks,37,MK5
3rDIwc10bMrVfzB0Fo0ckK,22,Sony Music/SLS MUSIC
5ReVuiTr6SowfC8EepWK8a,33,AliSsamid Music & Entertainment | DL PRODUCTION
4N2vqVDcAjDpe44wYdDrKU,52,Pop Art
6Dv0d398t8jIppPfrde0q2,39,Maciste Dischi
3aIGFZY6Kl4P4UucUPRkpi,0,Liberator Music
1nE1pQmgFTkL7HpFGOc1aR,0,WaterTower Music
62SB9GdMdVA5dog0Om9huj,53,Universal Music LLC
1aWYEbHp0xMidH8oxRWRGQ,37,Kirkelig Kulturverksted
7agK1ovee8wKdaDwoHueQR,30,Cosmos
69RADtP6rgwLargIrJZmcn,28,Universal Music A/S
3yLKQW2bC7x3EKaljtuGqe,20,Universal Music Oy
7ABwUapAH40WGsz7xVVuye,14,EMI
6creA5137AGW1saMfmpucn,0,Zee Music Company
5w0yCWXWP4nT7AwvHltBE9,39,yama
1bHjBmGf7FPGudZFhT83GN,64,Central Cee
3h2clbtVAm55mCsrMkwWJf,39,Sony Music Entertainment
4N3riaYcsBbL6UhsRZ1A8S,0,Mobile1 Music
2inEXNVaOi6luaGleKtx02,0,Universal Music Group
7KzdjHA0ZF2qewUoFkvFMx,0,Universal Music Group
1Wr49T73NAR0vyzmAl7V2z,43,Sony Music Entertainment
4PqPRLbVtxL2aF1GZG8tJy,49,Warner Records
7dzCeoqxeB7TBvjlqn0sbU,0,Harold 68
7lSzDTrSFQq6UDbdKnqHkl,44,Cash Money Records/Young Money Ent./Universal Rec.
4keJsdw9XhEvimhIgXmtO1,75,Lex Records
6NfykVXaIiJG0JkkNI3Ubg,64,Polydor Records
6EwgJFePPfMnmwYoaB2amz,0,大聲音樂國際股份有限公司
1qA191L6gF00pamusjQHMw,54,Unitdreams Music
00QW5SNsAV7XZIg74UhstR,0,Veronica Verse
4gvQO5mEuhbMSrLIuwXkmz,83,Rimas Entertainment LLC
4rG9TtJBtJGDgnR53VFULN,0,MyMusic Group
78Md5M6GbwA4ZgDHmLQHxg,28,"UMG Recordings, Inc."
57BhVBJbVPfIbwLANO5fSe,68,Mosley Music/Interscope Records
7FV36XoBCrOSA9JX8ZaOD1,26,Make Love Records
1ZJPitp3l09ZXkzHfJVKQb,30,Mikrofona Ieraksti
4u0jcVRikLvkom61PUG1j7,45,Concord Loma Vista
2s0V9tBUVObqv8kOHBPVIJ,20,Columbia
39A3JZO5gukqTGxkfOQ5tb,40,Discos Fuentes
6LHOmn4vNf8Q75C8Bl3xm0,0,SoulForce/BMG
4PW4yMDMrTQk4BHle6HHt2,1,Forty3
2TfZfcBAgaDgdylHnPRs8m,19,BMG Rights Mgmt Scandinavia AB
6AmzYhYXSHDndclYdVsKeF,61,"Getting Out Our Dreams, Inc./Def Jam Recordings"
0Ogb1p8sjCtvU48JElW77r,61,White Hill Music
6YMgBE3mjQPZpAny0rxvVE,24,T-Series
77RykEvs4CJS7jrW0ZCGfX,25,CB4E
0EsuuG8lsO0QQ96dqGvZaL,26,Universal Music Division Polydor
7k8ZzbihJJNkfABZmkmLGm,0,Sanctum Entertainment / VPAL Music
4GnJ1uL5GAuSg6o6tzZOtU,0,Discos Fuentes
7H8hQb1Kqea5NDkyDPxwKQ,52,Columbia/Eklat Tonträger
6ZKNsSx0wxYslBFCiP6pt6,29,G NATION LIMITED
3PZlbMaWPBsr0kLsfYuMa9,37,Universal Music Division Capitol Music France
7cPEZm1M4KehrwyWBTMRCa,36,Def Jam Recordings
77XCRqRlLIfYXVL4oIzZ0x,46,"TV ASAHI MUSIC CO.,LTD."
4PLM698gAODdpx7Wy3LNPj,62,Geffen*
6Ojqu5ftg5rOgR7n3h6xEb,47,Universal Music S.A.
1GCyPtHgwm22BcY9ggtk5F,33,Universal Music Oy
2RAiyvUcSRHt0l4Sn3D8PV,41,WM/Thailand
4HbZlonj0astCucK2rSZp7,25,Groove Attack TraX
7nF83Kw8JEz5fYcmvf4WSD,41,1OAK Entertainment
1PmZT0hE8LUAcly0VeJdG1,38,Tedy Productions under exclusive license to D-Music
2NwlAK6BAJZ4ZiTYZ9udIT,5,Universal Music Division Mercury Records
1Hr0kqe5izTuxotxgMSeaN,32,Universal Music GmbH
1dUvWr9F2VVNxiQ0JsiMTR,48,"Vulcano Music Entertainment, SRL"
2tl1m5VpaflXZlvnyVvtNf,0,AlbertNBN
2vdeMLYYKkx1kp0J9ggsBL,55,Kontor Records
5MBBI24M0HBCGQiTHrQXfi,27,Ubuntu Brothers Records
1eLRt1SgFZThoncVJcVGqG,34,Universal Music GmbH
4aeQagSJKDllSR8fdCzoDG,47,Veritable Records
526Erl7kKyZUhciz9LC1tK,44,Universal Music Spain S.L.
2Ep7bLa8pfTTOa1tMNEDzy,17,Firefly Entertainment
0Rzg7fqyWE39G6wKipxrns,60,Interscope
5eAVttZrzsJZkeQfg4ui7G,0,Universal Music Group
59bxvNBqbA9MqW1QUdtaAA,0,Independent
5OR9wpC5rXNgRRii8UVIqZ,49,Musica y Entretenimiento
6japwxhwSpUQRjQXPCgWPB,30,Bonnier Music
6OI7fl4jpZBEiEGWwTyK9I,54,MAJOR
60cudwP50V8DQWR5fMJ2RJ,20,GMM Grammy PCL.
3Hkq6EETk3Z9vM14TDHbOg,42,385ideal
2UX7xCHxzTLKuEom7VdwMJ,0,2020 BigHit Entertainment
6s3m9MbH45UrsmOsEWfWSl,16,DMO MUSIC GROUP
7sBMGYMGE2bJLQwjoc2o0c,40,LOS 4
0akdmQrPFJXobqINlHwMn5,38,Universal Music Ltda.
6wTyGUWGCilBFZ837k5aRi,83,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic"
3E2tYyK5ddpNEpyZKuMDnT,1,符瓊音
513Q0jg8Gud7rOKRa3pUso,28,Mobile1 Music
46Ri5ZyKSCgr3ait6h9egt,21,EEG Music
1IeEUrtmzQGatMM6uIA1in,75,Columbia Local
1tuekzsMZQOuiMejKP6t2Y,65,Universal Music AB
3oLafgRj1eFn9DO9FX7o5S,35,Bridgetown Records
3fFTDPRQZRpbH5pgqvepFZ,64,Epic
0WOgtt7ul8hEbpeuVresHo,35,Vecinos Enterprises SRL
3INxB4MNa1Kiw3OGaF4D5k,46,Saroute Music
0M7A1ridrbY5px8m1ijIlX,34,Payner
2TMrMWOfJY01n2MRhANkWi,69,WEA Latina
4PzL0Ry6a7k9l1XoRsRx3F,44,"Kill Me, Obladaet"
3C7NfWVRCCoJ06XHI1unSL,0,Universal Music Division Island Def Jam
1x92t6skYFtVdgJR0WbTma,0,Gold Typhoon Taiwan
0JRDNN0AuZZiwyrOWkNDXC,66,MMG/Warner Records
6KIZBMTlDAd58h2JqFWzjU,44,Media Asia Music Limited
1wPetIuRmzVUipZJ0C7zjP,39,WM Indonesia
5owrxPexV44PKKOBhhI3Al,0,One World Music
4cj9Li1HSSvRGEXsDU46dS,57,JVR
5FdO9UluYRHwyMuUf8gNXN,33,Baba Recordings
4EYpxTLwrhSU7BgosgbGQR,46,NaNa Disc
6i3YvQUDrKJdWNfR8yWz2H,32,187 Strassenbande
1I6FpscJIfwf4T56VxGVsB,84,Republic Records
4V0Tn9gh1TQlscsMc0hoMl,13,Universal Music AB
2loJpRG1rNvFdfbA0i4gyD,55,Sony Music Entertainment
0zXEyFkwoxht6Bqd3SgnOm,60,Magenta
7kAGcoqX0DtwzSv3a1xZOW,0,Universal Music Group
5ohxHURtmBupL8Tyg6IanI,21,Rokka
5tOYj6AOxgk72xSNURFuOu,47,Universal Music Division Capitol Music France
2PwbXyx3cI2v2WBadibgij,48,Arran Records
0y2uZwLfbyL1FCwjmMb5Iv,43,"Sente Isto, Lda."
1XGxBOKZkRUD7YzS4KH6lF,25,齊藝娛樂工作室
7k9QpYmUOXxqZnbT6yE1xn,16,Sunglasses Records
1ay9Z4R5ZYI2TY7WiDhNYQ,69,Parlophone UK
7kCL6caxREQE9H07NE6h6C,44,Since 93
5RVgXDi6wnC6rsEWCa71Sg,54,Warner Music Russia
7fnMlXa3TqyTIK0BqCC1xD,0,Hugo e Guilherme
4m69jXneXEh6CfAyknMsxR,0,Universal Music Group
4ziKpWdNcxrRJu4NKXLolW,22,DJ Tao
35K16bo1wcz9Lq8pVYJTT6,46,Payner
0msDENReQijY9ggVdqOw9B,58,OIK
2ZYtFjC3lcRtezKcYzxn02,7,VILDE
1kkCg8RyDUQqMvVK5sOR5s,43,WM Finland
43tjeef8lVwnRffkZY0uQp,42,Warner Records
4XsF05Acxn9oxB8g9crONJ,38,l7or75
5Vj9itFLiUERBSiUFSaL2j,10,Beacon Label
0H5BexCEmoxo3MJOnW4vLB,44,YGEX
53ATcmnwy5aG7nvh0898a8,40,Ambitiouz Entertainment
6yRBGmz8cRTEtHXvz9q037,31,"Ultra Records, LLC"
1QAzTA0B6T99MauXFgaIss,41,내가네트워크
2urrn7bykM0SAGz0GUdkCH,25,Holiday Creations
5Ik8AuGNAao2So8Z7QsRZd,34,Hi Entertainment
7F5uzfvMRa8dL1vfw4cVAH,0,Columbia
2nGkk5mzLZBJYL9Kw4G40B,47,Karlssons Musikkontor
6U3PcvsQM9bPX7PDHDTJj6,25,Timelapse
1OG0QikDOXkPeoCO3bUSRO,52,TGR Music Group
4MdRSyXdApxshXY8Nj1WNG,8,Universal Music Division Capitol Music France
3hCiP4V5Mu3Y0Z8lb70iDp,62,Roc Nation – JAY-Z Duet
18d9vGhP809nhvWbrTLOeD,43,WM Brazil
1mxFgCsnSF8MF1azYaI3Bi,35,Atanas Kolev
70JDKgLokd2U0kzbK2WSIP,59,QLF Records
6UIHtz9pSMArPCOEkUkLOp,1,Republic Records - TWICE
3BCgjZMB4Krrz61ZqDtBX1,45,Times Music
4ykZO8NjS3qSnvg5H1JTQM,43,RIB Records
38BPy1OGJ1aX8IYvveN3hv,56,Universal Music Philippines Inc.
7ko3njN5mraY8cgakYCmbf,49,Modissa - Mohammed Saeed
1GZpD5IdcUfWZPwVFYO9YM,45,EEG Music
0UpbR4hxtIBOwndxlPzKrT,39,Top Notch Music BV
3uuFYpXPgZRB6MLcH8tiUo,55,BMG Rights Management and Administration (Spain) S.L.U
4LEosOR4rzzTN64nuYTzyV,45,953
0DD983wOeF3cu5brH9cCFC,8,Seek Music
3q65FljM2WnT8z3nZumLDZ,43,PT. Universal Music Indonesia
68QJUqitfOET2MLETpap7r,0,Silence d'or Inc
73KpbvKcO9KsqzAogBtAGp,0,Mastiff Music Norway
3L1HGbFwSeTn2wAhaJgyaq,0,Because Music
1n9WPaEZsaj7QmLAnC9HWl,43,Sony Music Latin
6ooBhZ7clS1k1kY7aEhif9,25,Universal Music Italia srL.
3nLWTwgC6PaWS3gacYn1Cc,51,No3
26AiaZEoKcmfADRHBpclRn,59,Bassivity Digital
6qoU20kHLUlR5kHs8sRpmq,19,DOĞAN MÜZİK YAPIM
2NCPW6o14asEnK8yIwNSxB,0,Columbia
1hAO7DNTRHRQfxMpZBbbWT,56,Atlantic Records UK
33KloUY2J8WBQI5BisMJ8E,57,Tanzeel Khan
2usVs2jQcx1EFCpUNWHwir,35,M2
2YtQqFjhKsnfVvPNkG1TjK,46,WM Sweden
24NXXcRtLFFUFBnbZVfDqr,22,WM Finland
5yWxEeewj7wR001CMpy1cC,69,Columbia
6Udr9nhAtBjKaHPs1BAx3o,25,Epic Oslo
0XlORSbgngaZZaKPvJbv3d,9,Alphapoporiginal
6j3XzrGQ3yatMc9hqAM5DJ,53,Jazzboy
0unhvIL3Cp8Z2CGUEcuOrp,19,WeLoveGrind
2QzeAUQKL8plVcbu6hRnuh,42,WM Taiwan
23lTeFBexj2mt2DFSSmSBv,0,Record Records
1qr1JqD7VDvGHnhMnXCacq,35,Cornelis Music
5fYFf1DgTaAizNBTjM79FU,24,WM Finland
76LdCm4M81FibffwxhCvN6,0,Yellinek Records
6rEYIfMefUM2leNQNoBdu2,44,Virgin Records
1FJ4E9Gb34hgSN1o6r1D2h,29,D'Or et de Platine
6Z6QdCXb3IBonAUSwLP4iB,73,Columbia
5ryDRO9Lft4ltBzEETx9MM,51,Republic Records
2yrTUrBQWw8b5jg4cdpYBR,32,Universal Music Polska Sp. z o.o.
00k9pMz73p7RCxO4DbEZQX,41,WM Hong Kong
3nAV5jeLSHDaaDl6NToklw,32,Universal Music A/S
632UW48jLVdVbfZi0HtT1w,45,Zurich Musiq
4wHhG6HrDfmZGUQFezaWKn,62,Universal Music Italia srL.
1El0UxIBwU3431TI9656dK,52,DALE PLAY Records
7BZxEA7xVa1Til4APM4YSU,16,WM Norway
2lM6OIrHRmkhGQDRVycxjO,54,Universal Music Ltda.
71vYENeDSL5Luzr8aveY1J,0,Universal Records
69bn20UloS5fQKpAzs4WL0,40,Sony Music Entertainment
6MuoqipFgorIZEYwGWEFAU,69,Parlophone (France)
3YnRpNqK8jGtzy7HkNNAju,10,AWA
6ULPJ2DFxaTzRXnrziMY2k,61,Kara Clique
4RaAjieYFIZRF8uh6GY43r,69,Mr.305/Polo Grounds Music/J Records
6nHygxJqc3klNRg1ByvoFJ,0,LIL GRIPPIE 2019
5UyzUjmnkRX9acY27xknpE,45,World of Wonder Records
54GevoqXYR8VtOh64ZIZoO,25,GMM Grammy PCL.
46RzcdoDpVi5UcRLML218R,67,Legacy Recordings
7EYfpsTc7yvbnXuFvY1GQ3,44,ADLA Media / WIWA Music / H&F Music
3fAy66dEycL2DFH0oqzBHU,50,Zing MP3
7FuiX0j9l2UDEEFJ8tAxDQ,34,Dof Twogee
4u9HExBYY5qnFptD29EjMv,52,Outta This World
3IKQ7h13uSZN9cOWQNfGmU,25,Wojtek Sokol
35B75Qxt0XJuBvMn5uyOnz,23,SQP
6OOUZyOQC0liCyrzFlWrrS,0,Guntee Pitithan
2LD7ceHHwi63hZiEWeClY4,37,LASER [BNL]
4i1aThwMa5bRhDjJozFnpW,50,Mario Official
6y1SZiQU51b01ZVmGARts0,33,Atlantic Records
20PjNlTdOUYB2lIg5ipiA7,48,Tore
2mr54C3AviPwmbZAUytRC2,34,Uggly Music
7x2jRqKRTESzM0A8vBOJIM,73,Guwop Enterprises/Atlantic
6eBx4YwPpHIcdPmR9JBJT2,0,Universal Music Group
2XNFVIqvAvuEEciWjkiVkk,39,Naptel Records
42ZPqSxWX5C5h90Bzz6s9R,54,SELF-ISSUED
33XQlJNRZdKZ87dCaaRE8x,33,8ball Music
2ON9MGIg17fw9PhV55BNY4,46,Sony Music Entertainment
4mKzMx0qIV0exknhegTUqu,0,Universal Music A/S
3Fo6R54nscmJMgQQFrHVwh,29,Universal Music Oy
3AGmokaneh8qA9rA5HshFM,31,Honiro
3vsryQSddZ77eIrnkA6eeD,0,CJ E&M MUSIC
